boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0149000020010.bu,o00407-0149000020010.bu,114,54,1,5,UE2009
o00407-0113900070024.bu,o00407-0113900070024.bu,81,76,3,6,UE2011
o00407-0145700030008.bu,o00407-0145700030008.bu,122,47,3,2,UE2013
o00407-0139200010759.bu,o00407-0139200010759.bu,113,48,5,3,UE2020
o00407-0147300050038.bu,o00407-0147300050038.bu,100,57,1,4,UE2015
o00407-0145700030002.bu,o00407-0145700030002.bu,129,43,1,3,UE2013
o00407-0153800080030.bu,o00407-0153800080030.bu,152,38,2,1,UE2020
o00407-0107400040139.bu,o00407-0107400040139.bu,159,42,3,2,UE2010
o00407-0139200090400.bu,o00407-0139200090400.bu,181,54,2,4,UE2020
o00407-0153800080167.bu,o00407-0153800080167.bu,168,82,1,4,UE2009
o00407-0107400040365.bu,o00407-0107400040365.bu,145,55,1,5,UE2009
o00407-0149000020055.bu,o00407-0149000020055.bu,127,93,0,2,UE2009
o00407-0105800060007.bu,o00407-0105800060007.bu,144,47,0,3,UE2015
o00407-0101500020102.bu,o00407-0101500020102.bu,129,41,0,6,UE2009
o00407-0108200040281.bu,o00407-0108200040281.bu,72,34,1,2,UE2010
o00407-0109000040414.bu,o00407-0109000040414.bu,126,66,2,5,UE2010
o00407-0107400040064.bu,o00407-0107400040064.bu,94,29,0,3,UE2009
o00407-0111200060125.bu,o00407-0111200060125.bu,119,52,1,3,UE2015
o00407-0139200010513.bu,o00407-0139200010513.bu,140,54,3,5,UE2020
o00407-0107400040259.bu,o00407-0107400040259.bu,164,45,5,0,UE2010
o00407-0111200060086.bu,o00407-0111200060086.bu,161,69,0,2,UE2015
o00407-0139200010758.bu,o00407-0139200010758.bu,129,47,5,4,UE2020
o00407-0151100080211.bu,o00407-0151100080211.bu,51,25,0,1,UE2009
o00407-0139200090044.bu,o00407-0139200090044.bu,173,57,7,6,UE2020
o00407-0107400040319.bu,o00407-0107400040319.bu,115,31,1,3,UE2010
o00407-0153800080044.bu,o00407-0153800080044.bu,143,45,2,3,UE2020
o00407-0139200090214.bu,o00407-0139200090214.bu,201,51,3,4,UE2020
o00407-0106600040429.bu,o00407-0106600040429.bu,56,25,1,0,UE2010
o00407-0107400040111.bu,o00407-0107400040111.bu,154,45,2,3,UE2010
o00407-0139200090026.bu,o00407-0139200090026.bu,195,62,1,5,UE2020
o00407-0107400040154.bu,o00407-0107400040154.bu,151,47,2,2,UE2010
o00407-0139200010014.bu,o00407-0139200010014.bu,118,54,1,4,UE2020
o00407-0139200010464.bu,o00407-0139200010464.bu,175,46,2,2,UE2020
o00407-0139200090404.bu,o00407-0139200090404.bu,172,64,9,3,UE2020
o00407-0107400040023.bu,o00407-0107400040023.bu,154,49,4,1,UE2010
o00407-0139200010794.bu,o00407-0139200010794.bu,145,64,0,5,UE2020
o00407-0110400050065.bu,o00407-0110400050065.bu,5,122,1,1,UE2015
o00407-0109000040264.bu,o00407-0109000040264.bu,87,32,0,3,UE2010
o00407-0147300050005.bu,o00407-0147300050005.bu,106,70,2,2,UE2015
o00407-0107400040356.bu,o00407-0107400040356.bu,134,46,1,7,UE2010
o00407-0139200010726.bu,o00407-0139200010726.bu,148,43,6,4,UE2009
o00407-0139200010663.bu,o00407-0139200010663.bu,188,61,0,4,UE2020
o00407-0139200010676.bu,o00407-0139200010676.bu,143,57,2,13,UE2020
o00407-0151100080203.bu,o00407-0151100080203.bu,78,39,1,1,UE2009
o00407-0139200090111.bu,o00407-0139200090111.bu,182,55,1,3,UE2009
o00407-0139200010822.bu,o00407-0139200010822.bu,152,77,2,2,UE2020
o00407-0153800080067.bu,o00407-0153800080067.bu,132,65,4,0,UE2020
o00407-0139200090125.bu,o00407-0139200090125.bu,184,73,6,3,UE2020
o00407-0139200010741.bu,o00407-0139200010741.bu,140,69,2,9,UE2020
o00407-0147300050061.bu,o00407-0147300050061.bu,51,82,0,2,UE2015
o00407-0112000080162.bu,o00407-0112000080162.bu,164,38,2,1,UE2009
o00407-0104000040384.bu,o00407-0104000040384.bu,0,101,0,4,UE2010
o00407-0151100080042.bu,o00407-0151100080042.bu,123,60,2,3,UE2009
o00407-0109000040273.bu,o00407-0109000040273.bu,89,68,0,3,UE2010
o00407-0104000040161.bu,o00407-0104000040161.bu,136,37,1,1,UE2010
o00407-0102300010581.bu,o00407-0102300010581.bu,117,42,0,1,UE2015
o00407-0139200010277.bu,o00407-0139200010277.bu,139,77,5,4,UE2020
