boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-8979600230335.bu,o00407-8979600230335.bu,151,44,0,0,UE2015
o00407-9040900140104.bu,o00407-9040900140104.bu,132,96,0,4,UE2020
o00407-9167700200364.bu,o00407-9167700200364.bu,127,146,4,3,UE2020
o00407-9167700200366.bu,o00407-9167700200366.bu,138,135,1,4,UE2020
o00407-9185500190223.bu,o00407-9185500190223.bu,180,75,4,3,UE2009
o00407-9035200090094.bu,o00407-9035200090094.bu,162,107,2,6,UE2010
o00407-8999000250055.bu,o00407-8999000250055.bu,143,68,4,3,UE2009
o00407-9005000080061.bu,o00407-9005000080061.bu,164,71,4,5,UE2020
o00407-9167700490103.bu,o00407-9167700490103.bu,176,107,5,5,UE2020
o00407-9167700200529.bu,o00407-9167700200529.bu,143,167,6,4,UE2020
o00407-9167700490006.bu,o00407-9167700490006.bu,151,109,4,6,UE2020
o00407-9067000550003.bu,o00407-9067000550003.bu,196,130,1,9,UE2020
o00407-8978800110091.bu,o00407-8978800110091.bu,63,33,1,0,UE2015
o00407-8985000220314.bu,o00407-8985000220314.bu,270,56,0,5,UE2009
o00407-9067000550142.bu,o00407-9067000550142.bu,196,106,3,7,UE2020
o00407-9905800440270.bu,o00407-9905800440270.bu,196,66,4,2,UE2015
o00407-9893000430148.bu,o00407-9893000430148.bu,222,80,0,6,UE2013
o00407-9067000390453.bu,o00407-9067000390453.bu,137,78,1,3,UE2020
o00407-9893000430297.bu,o00407-9893000430297.bu,98,91,3,0,UE2013
o00407-8985000220036.bu,o00407-8985000220036.bu,214,70,5,5,UE2010
o00407-9050600120107.bu,o00407-9050600120107.bu,76,112,2,0,UE2020
o00407-9893000430262.bu,o00407-9893000430262.bu,157,79,0,3,UE2009
o00407-8999000250303.bu,o00407-8999000250303.bu,184,38,3,2,UE2009
o00407-9151000100034.bu,o00407-9151000100034.bu,159,41,2,4,UE2020
o00407-9042500480142.bu,o00407-9042500480142.bu,220,59,5,2,UE2015
o00407-9067000550210.bu,o00407-9067000550210.bu,191,109,0,14,UE2020
o00407-9167700200582.bu,o00407-9167700200582.bu,127,159,4,5,UE2020
o00407-9058100480123.bu,o00407-9058100480123.bu,162,58,4,2,UE2015
o00407-9050600120025.bu,o00407-9050600120025.bu,178,99,2,0,UE2020
o00407-9889200400169.bu,o00407-9889200400169.bu,193,88,2,7,UE2020
o00407-8983400570056.bu,o00407-8983400570056.bu,188,67,3,6,UE2015
o00407-9139100470223.bu,o00407-9139100470223.bu,137,99,4,4,UE2020
o00407-9869800230077.bu,o00407-9869800230077.bu,193,84,2,4,UE2015
o00407-8985000220518.bu,o00407-8985000220518.bu,218,67,1,14,UE2010
o00407-9871000320273.bu,o00407-9871000320273.bu,164,54,0,1,UE2009
o00407-9067000510039.bu,o00407-9067000510039.bu,177,101,2,4,UE2020
o00407-9877900260176.bu,o00407-9877900260176.bu,168,71,3,4,UE2009
o00407-9197900160077.bu,o00407-9197900160077.bu,71,64,0,4,UE2015
o00407-9095600140022.bu,o00407-9095600140022.bu,147,79,2,4,UE2020
o00407-9151000460048.bu,o00407-9151000460048.bu,168,70,0,3,UE2020
o00407-9167700490121.bu,o00407-9167700490121.bu,137,161,6,3,UE2020
o00407-9151000460204.bu,o00407-9151000460204.bu,172,84,1,2,UE2020
o00407-9181200450212.bu,o00407-9181200450212.bu,102,122,1,5,UE2020
o00407-9167700490259.bu,o00407-9167700490259.bu,144,133,1,6,UE2020
o00407-9167700490059.bu,o00407-9167700490059.bu,169,100,5,2,UE2020
o00407-9167700490356.bu,o00407-9167700490356.bu,57,33,1,1,UE2020
o00407-9193600310049.bu,o00407-9193600310049.bu,261,40,1,6,UE2009
o00407-9119700170079.bu,o00407-9119700170079.bu,83,80,3,4,UE2011
o00407-8985000220474.bu,o00407-8985000220474.bu,264,55,1,1,UE2010
o00407-9831000350166.bu,o00407-9831000350166.bu,192,79,4,6,UE2009
o00407-9067000390412.bu,o00407-9067000390412.bu,139,116,1,3,UE2020
o00407-9901500610102.bu,o00407-9901500610102.bu,16,167,0,3,UE2015
o00407-9067000550310.bu,o00407-9067000550310.bu,96,69,0,1,UE2020
o00407-9151000100387.bu,o00407-9151000100387.bu,125,50,1,4,UE2020
o00407-9067000510138.bu,o00407-9067000510138.bu,197,109,4,2,UE2020
o00407-9110300210108.bu,o00407-9110300210108.bu,209,34,3,2,UE2011
o00407-9151000460240.bu,o00407-9151000460240.bu,197,91,1,7,UE2020
o00407-9067000550112.bu,o00407-9067000550112.bu,173,137,2,9,UE2020
o00407-9189800140056.bu,o00407-9189800140056.bu,183,105,0,8,UE2020
o00407-9067000510335.bu,o00407-9067000510335.bu,163,123,3,10,UE2020
o00407-9883300240059.bu,o00407-9883300240059.bu,151,40,4,0,UE2009
o00407-9067000510305.bu,o00407-9067000510305.bu,198,120,7,3,UE2020
