boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-4733303150156.bu,o00407-4733303150156.bu,127,148,3,9,UE2015
o00407-4747302280135.bu,o00407-4747302280135.bu,163,90,7,11,UE2020
o00407-4733301530309.bu,o00407-4733301530309.bu,112,168,7,8,UE2015
o00407-4123803330158.bu,o00407-4123803330158.bu,188,166,4,8,UE2020
o00407-4331100810079.bu,o00407-4331100810079.bu,244,113,4,7,UE2020
o00407-4026603480063.bu,o00407-4026603480063.bu,94,129,2,4,UE2009
o00407-4123800380062.bu,o00407-4123800380062.bu,187,139,3,13,UE2020
o00407-4111400230319.bu,o00407-4111400230319.bu,136,145,5,4,UE2020
o00407-5313902610034.bu,o00407-5313902610034.bu,104,201,6,13,UE2010
o00407-5427502820086.bu,o00407-5427502820086.bu,63,219,2,8,UE2015
o00407-4133503160288.bu,o00407-4133503160288.bu,140,118,6,10,UE2020
o00407-5403802780314.bu,o00407-5403802780314.bu,135,129,4,13,UE2015
o00407-5403802990377.bu,o00407-5403802990377.bu,136,85,1,6,UE2015
o00407-4145900440054.bu,o00407-4145900440054.bu,46,163,0,5,UE2010
o00407-5371602690217.bu,o00407-5371602690217.bu,67,77,3,4,UE2009
o00407-5119502940018.bu,o00407-5119502940018.bu,44,102,2,5,UE2015
o00407-4365600870018.bu,o00407-4365600870018.bu,151,143,5,3,UE2020
o00407-5041502240041.bu,o00407-5041502240041.bu,62,165,6,10,UE2020
o00407-4123800380367.bu,o00407-4123800380367.bu,192,168,3,14,UE2020
o00407-5091103210197.bu,o00407-5091103210197.bu,176,136,7,10,UE2020
o00407-4079700170106.bu,o00407-4079700170106.bu,146,137,6,9,UE2009
o00407-4221802290115.bu,o00407-4221802290115.bu,169,133,2,7,UE2010
o00407-4677900870320.bu,o00407-4677900870320.bu,96,116,7,7,UE2020
o00407-5155103120185.bu,o00407-5155103120185.bu,138,154,7,5,UE2020
o00407-4031200080022.bu,o00407-4031200080022.bu,168,93,4,6,UE2010
o00407-4133503190016.bu,o00407-4133503190016.bu,112,117,7,3,UE2020
o00407-4133503160419.bu,o00407-4133503160419.bu,138,152,5,11,UE2020
o00407-5265501690209.bu,o00407-5265501690209.bu,93,98,2,1,UE2013
o00407-5023702180262.bu,o00407-5023702180262.bu,149,130,2,5,UE2010
o00407-4029000070127.bu,o00407-4029000070127.bu,50,120,4,4,UE2010
o00407-4865803170371.bu,o00407-4865803170371.bu,151,152,3,10,UE2015
o00407-4553503180122.bu,o00407-4553503180122.bu,134,80,3,6,UE2015
o00407-5371602690420.bu,o00407-5371602690420.bu,136,155,0,10,UE2009
o00407-4625601310313.bu,o00407-4625601310313.bu,175,111,0,15,UE2009
o00407-4431801010186.bu,o00407-4431801010186.bu,22,75,1,6,UE2020
o00407-5079202310035.bu,o00407-5079202310035.bu,54,74,1,4,UE2009
o00407-4617501280076.bu,o00407-4617501280076.bu,101,146,2,8,UE2011
o00407-5023702180081.bu,o00407-5023702180081.bu,165,96,3,17,UE2010
o00407-4827501750125.bu,o00407-4827501750125.bu,61,147,3,4,UE2010
o00407-5089002260148.bu,o00407-5089002260148.bu,60,117,2,2,UE2010
o00407-4162900410232.bu,o00407-4162900410232.bu,77,72,2,0,UE2020
o00407-4733303150209.bu,o00407-4733303150209.bu,121,124,3,6,UE2015
o00407-4595002880128.bu,o00407-4595002880128.bu,127,124,3,8,UE2020
o00407-4625601300126.bu,o00407-4625601300126.bu,179,97,1,2,UE2009
o00407-5343003220185.bu,o00407-5343003220185.bu,175,130,2,20,UE2020
o00407-5371602690288.bu,o00407-5371602690288.bu,139,133,6,10,UE2009
o00407-4371000930193.bu,o00407-4371000930193.bu,136,137,4,14,UE2020
o00407-4687601420091.bu,o00407-4687601420091.bu,58,210,3,5,UE2010
o00407-4957302090046.bu,o00407-4957302090046.bu,159,54,5,3,UE2009
o00407-4501201120016.bu,o00407-4501201120016.bu,169,122,5,6,UE2010
o00407-4145900440131.bu,o00407-4145900440131.bu,76,171,1,3,UE2010
o00407-4123800260002.bu,o00407-4123800260002.bu,148,174,6,9,UE2020
o00407-4739202700049.bu,o00407-4739202700049.bu,42,146,5,19,UE2009
o00407-4865801840520.bu,o00407-4865801840520.bu,79,86,2,7,UE2015
o00407-4393102320034.bu,o00407-4393102320034.bu,52,106,7,2,UE2020
o00407-4123803320166.bu,o00407-4123803320166.bu,194,190,4,9,UE2020
o00407-4855001790007.bu,o00407-4855001790007.bu,72,89,1,9,UE2015
o00407-4419902620134.bu,o00407-4419902620134.bu,57,149,2,4,UE2013
o00407-4123800390380.bu,o00407-4123800390380.bu,195,170,3,16,UE2020
o00407-5273602590016.bu,o00407-5273602590016.bu,147,80,6,3,UE2010
o00407-4387700970050.bu,o00407-4387700970050.bu,167,129,2,3,UE2020
o00407-4701501470209.bu,o00407-4701501470209.bu,18,115,3,4,UE2010
o00407-5181000880086.bu,o00407-5181000880086.bu,57,132,2,7,UE2020
o00407-4231500650028.bu,o00407-4231500650028.bu,155,106,2,4,UE2010
o00407-4763501600067.bu,o00407-4763501600067.bu,155,134,7,8,UE2009
o00407-4371000910349.bu,o00407-4371000910349.bu,192,107,4,9,UE2020
o00407-4079700170053.bu,o00407-4079700170053.bu,141,118,4,5,UE2009
o00407-4133503160342.bu,o00407-4133503160342.bu,164,102,3,12,UE2020
o00407-4245500670163.bu,o00407-4245500670163.bu,102,200,7,9,UE2010
o00407-4707403380069.bu,o00407-4707403380069.bu,73,155,7,8,UE2020
o00407-4123800280271.bu,o00407-4123800280271.bu,185,185,6,13,UE2020
o00407-5049002270085.bu,o00407-5049002270085.bu,146,104,5,7,UE2009
o00407-4133503190398.bu,o00407-4133503190398.bu,124,118,4,5,UE2020
o00407-4121101730075.bu,o00407-4121101730075.bu,76,183,1,3,UE2010
o00407-4865801850347.bu,o00407-4865801850347.bu,90,233,12,10,UE2015
o00407-4163703290064.bu,o00407-4163703290064.bu,68,83,0,3,UE2015
o00407-4085100190055.bu,o00407-4085100190055.bu,130,106,4,5,UE2010
o00407-5341402620079.bu,o00407-5341402620079.bu,37,152,4,9,UE2013
o00407-5035003500003.bu,o00407-5035003500003.bu,117,61,0,7,UE2009
o00407-4055000140005.bu,o00407-4055000140005.bu,59,116,2,14,UE2015
o00407-5091102860428.bu,o00407-5091102860428.bu,147,123,5,11,UE2020
o00407-4683301410311.bu,o00407-4683301410311.bu,76,105,3,2,UE2009
o00407-4028200630128.bu,o00407-4028200630128.bu,84,168,1,4,UE2009
o00407-4733303150061.bu,o00407-4733303150061.bu,110,146,6,10,UE2015
o00407-5443700070168.bu,o00407-5443700070168.bu,75,152,6,12,UE2010
o00407-5407002800281.bu,o00407-5407002800281.bu,85,138,3,2,UE2009
o00407-4641801480337.bu,o00407-4641801480337.bu,61,125,2,6,UE2010
o00407-4733303490067.bu,o00407-4733303490067.bu,146,125,1,5,UE2015
o00407-5403802990316.bu,o00407-5403802990316.bu,149,97,2,5,UE2015
o00407-4897601360188.bu,o00407-4897601360188.bu,66,88,0,2,UE2015
o00407-4433401710011.bu,o00407-4433401710011.bu,33,109,1,8,UE2020
o00407-4403200640105.bu,o00407-4403200640105.bu,151,114,3,8,UE2020
o00407-4123800340092.bu,o00407-4123800340092.bu,141,85,2,2,UE2020
o00407-4779101640035.bu,o00407-4779101640035.bu,187,120,4,9,UE2010
o00407-5107102350038.bu,o00407-5107102350038.bu,87,129,2,5,UE2011
o00407-5371602690261.bu,o00407-5371602690261.bu,155,90,3,6,UE2009
o00407-4521701140049.bu,o00407-4521701140049.bu,131,98,6,10,UE2009
o00407-4791001690223.bu,o00407-4791001690223.bu,110,86,1,3,UE2013
o00407-4153000220088.bu,o00407-4153000220088.bu,39,64,4,6,UE2020
o00407-5341402620048.bu,o00407-5341402620048.bu,69,150,2,8,UE2013
o00407-4625601310214.bu,o00407-4625601310214.bu,179,90,2,6,UE2009
o00407-4473302670015.bu,o00407-4473302670015.bu,65,121,4,4,UE2011
o00407-5349001730048.bu,o00407-5349001730048.bu,94,82,1,3,UE2010
o00407-5207802490073.bu,o00407-5207802490073.bu,213,73,3,5,UE2020
o00407-4066500710361.bu,o00407-4066500710361.bu,101,65,5,9,UE2009
o00407-4052500090076.bu,o00407-4052500090076.bu,47,143,5,9,UE2010
o00407-5133002410297.bu,o00407-5133002410297.bu,43,47,3,2,UE2020
o00407-4365600870291.bu,o00407-4365600870291.bu,83,133,7,12,UE2020
o00407-5155103120070.bu,o00407-5155103120070.bu,150,110,3,5,UE2020
o00407-4184002450074.bu,o00407-4184002450074.bu,124,153,6,15,UE2020
o00407-4133503160035.bu,o00407-4133503160035.bu,138,114,3,10,UE2020
o00407-5373200980054.bu,o00407-5373200980054.bu,164,119,2,9,UE2020
o00407-4359100850063.bu,o00407-4359100850063.bu,133,174,2,12,UE2020
o00407-4035501190011.bu,o00407-4035501190011.bu,70,119,2,3,UE2015
o00407-4289702080095.bu,o00407-4289702080095.bu,43,143,2,6,UE2013
o00407-4387700970102.bu,o00407-4387700970102.bu,133,106,4,5,UE2020
o00407-4521701140015.bu,o00407-4521701140015.bu,175,134,2,11,UE2009
o00407-4877101870162.bu,o00407-4877101870162.bu,80,91,5,5,UE2010
o00407-4959002100052.bu,o00407-4959002100052.bu,125,53,3,6,UE2009
o00407-4123800260235.bu,o00407-4123800260235.bu,127,156,5,5,UE2020
o00407-4865803170441.bu,o00407-4865803170441.bu,200,126,4,10,UE2015
o00407-4763501600108.bu,o00407-4763501600108.bu,107,117,3,13,UE2009
o00407-5403803350138.bu,o00407-5403803350138.bu,153,124,3,9,UE2015
o00407-4679500150261.bu,o00407-4679500150261.bu,43,184,1,5,UE2010
o00407-4263300680106.bu,o00407-4263300680106.bu,73,175,5,19,UE2020
o00407-5425903110176.bu,o00407-5425903110176.bu,150,154,3,3,UE2020
o00407-5341402620078.bu,o00407-5341402620078.bu,72,175,3,13,UE2013
o00407-4633701320035.bu,o00407-4633701320035.bu,126,140,4,8,UE2020
o00407-4821601740132.bu,o00407-4821601740132.bu,134,103,5,10,UE2020
o00407-5397002750352.bu,o00407-5397002750352.bu,134,162,6,5,UE2010
o00407-5235301030299.bu,o00407-5235301030299.bu,146,126,6,7,UE2020
o00407-5035003500176.bu,o00407-5035003500176.bu,194,113,8,12,UE2009
o00407-5403802790458.bu,o00407-5403802790458.bu,185,98,6,9,UE2015
o00407-4959002100426.bu,o00407-4959002100426.bu,155,107,5,8,UE2009
o00407-4133503160159.bu,o00407-4133503160159.bu,101,164,2,15,UE2020
o00407-4019302130107.bu,o00407-4019302130107.bu,78,134,5,6,UE2011
o00407-4957302090078.bu,o00407-4957302090078.bu,97,106,4,4,UE2009
o00407-4445801020273.bu,o00407-4445801020273.bu,191,127,5,10,UE2020
o00407-4009600030002.bu,o00407-4009600030002.bu,63,86,3,3,UE2013
o00407-5387202730019.bu,o00407-5387202730019.bu,74,118,8,2,UE2020
o00407-4183100540023.bu,o00407-4183100540023.bu,99,110,6,5,UE2011
o00407-4727900540066.bu,o00407-4727900540066.bu,87,78,1,5,UE2011
o00407-4345100820003.bu,o00407-4345100820003.bu,145,153,6,4,UE2011
o00407-4147500450148.bu,o00407-4147500450148.bu,178,80,7,5,UE2020
o00407-4985902150061.bu,o00407-4985902150061.bu,149,122,7,5,UE2020
o00407-5433000150127.bu,o00407-5433000150127.bu,63,138,0,10,UE2010
o00407-4637001330040.bu,o00407-4637001330040.bu,107,119,5,10,UE2020
o00407-4123800340212.bu,o00407-4123800340212.bu,138,107,3,6,UE2020
o00407-4787201670181.bu,o00407-4787201670181.bu,165,138,1,12,UE2010
o00407-4813501720166.bu,o00407-4813501720166.bu,124,104,4,9,UE2020
o00407-4941702020192.bu,o00407-4941702020192.bu,228,102,4,7,UE2020
o00407-4821601740092.bu,o00407-4821601740092.bu,158,111,3,9,UE2020
o00407-4109202010012.bu,o00407-4109202010012.bu,78,151,3,6,UE2015
o00407-4265000690159.bu,o00407-4265000690159.bu,121,124,5,1,UE2013
o00407-4579902840021.bu,o00407-4579902840021.bu,113,159,5,11,UE2010
o00407-4123800310304.bu,o00407-4123800310304.bu,169,207,7,12,UE2020
o00407-5267102510072.bu,o00407-5267102510072.bu,64,138,6,12,UE2020
o00407-4637001330042.bu,o00407-4637001330042.bu,118,136,4,12,UE2020
o00407-5401102760466.bu,o00407-5401102760466.bu,173,81,4,8,UE2015
o00407-4123803310135.bu,o00407-4123803310135.bu,156,138,4,10,UE2020
o00407-4609401220059.bu,o00407-4609401220059.bu,165,147,5,3,UE2011
o00407-4123803330013.bu,o00407-4123803330013.bu,155,165,5,14,UE2020
o00407-4733303150042.bu,o00407-4733303150042.bu,113,115,7,14,UE2015
o00407-5401102760333.bu,o00407-5401102760333.bu,55,77,2,3,UE2015
o00407-4251003020030.bu,o00407-4251003020030.bu,84,178,1,10,UE2010
o00407-4235803020095.bu,o00407-4235803020095.bu,105,109,3,4,UE2010
o00407-4088603200152.bu,o00407-4088603200152.bu,13,50,1,1,UE2010
o00407-4059200970266.bu,o00407-4059200970266.bu,111,135,1,3,UE2020
o00407-4625601310029.bu,o00407-4625601310029.bu,181,102,2,5,UE2009
o00407-4145900440022.bu,o00407-4145900440022.bu,80,207,3,6,UE2010
o00407-5253102370161.bu,o00407-5253102370161.bu,84,99,2,10,UE2010
o00407-4647701340048.bu,o00407-4647701340048.bu,148,81,5,4,UE2010
o00407-4701501470089.bu,o00407-4701501470089.bu,110,158,5,6,UE2010
o00407-4123800260061.bu,o00407-4123800260061.bu,143,116,5,9,UE2020
o00407-4733301520397.bu,o00407-4733301520397.bu,111,92,2,7,UE2015
o00407-4098300700071.bu,o00407-4098300700071.bu,165,127,7,5,UE2013
o00407-4283802870047.bu,o00407-4283802870047.bu,212,109,2,9,UE2020
o00407-5083002320048.bu,o00407-5083002320048.bu,138,142,0,12,UE2020
o00407-4123800300061.bu,o00407-4123800300061.bu,167,146,6,10,UE2020
o00407-4939502030192.bu,o00407-4939502030192.bu,156,120,2,3,UE2009
o00407-5397002750149.bu,o00407-5397002750149.bu,150,139,8,10,UE2010
o00407-4733301530470.bu,o00407-4733301530470.bu,126,125,3,7,UE2015
o00407-4959002100139.bu,o00407-4959002100139.bu,205,61,3,10,UE2009
o00407-4231500650024.bu,o00407-4231500650024.bu,140,120,6,8,UE2010
o00407-4123800260148.bu,o00407-4123800260148.bu,187,178,3,6,UE2020
o00407-5425903110131.bu,o00407-5425903110131.bu,145,138,11,8,UE2020
o00407-4187402180011.bu,o00407-4187402180011.bu,80,88,2,4,UE2010
o00407-4113002250017.bu,o00407-4113002250017.bu,40,101,4,3,UE2020
o00407-5255802570051.bu,o00407-5255802570051.bu,38,131,0,9,UE2011
o00407-4123800300022.bu,o00407-4123800300022.bu,125,108,4,7,UE2020
o00407-5413502810119.bu,o00407-5413502810119.bu,165,80,6,6,UE2020
o00407-5371602690316.bu,o00407-5371602690316.bu,131,110,7,6,UE2009
o00407-4032001720131.bu,o00407-4032001720131.bu,87,149,4,4,UE2020
o00407-5049002270121.bu,o00407-5049002270121.bu,153,102,3,13,UE2009
o00407-4123800380205.bu,o00407-4123800380205.bu,208,154,10,11,UE2020
o00407-4123800280316.bu,o00407-4123800280316.bu,143,186,7,12,UE2020
o00407-5091102860479.bu,o00407-5091102860479.bu,126,177,4,4,UE2020
o00407-4445801030251.bu,o00407-4445801030251.bu,137,148,6,10,UE2020
o00407-4723601500136.bu,o00407-4723601500136.bu,55,180,4,8,UE2020
o00407-5147002250105.bu,o00407-5147002250105.bu,27,145,0,3,UE2020
o00407-4231500650026.bu,o00407-4231500650026.bu,145,126,5,8,UE2010
o00407-4133503160328.bu,o00407-4133503160328.bu,140,142,4,8,UE2020
o00407-4245500670042.bu,o00407-4245500670042.bu,141,105,5,10,UE2010
o00407-4005300020023.bu,o00407-4005300020023.bu,75,143,3,3,UE2011
