boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1651900060203.bu,o00407-1651900060203.bu,77,207,1,1,UE2020
o00407-1761200030110.bu,o00407-1761200030110.bu,158,127,4,5,UE2020
o00407-1763900670043.bu,o00407-1763900670043.bu,98,183,1,7,UE2009
o00407-1743400300117.bu,o00407-1743400300117.bu,16,152,1,4,UE2011
o00407-1761200030329.bu,o00407-1761200030329.bu,201,167,4,9,UE2020
o00407-1719100270039.bu,o00407-1719100270039.bu,44,114,0,3,UE2015
o00407-1759000330030.bu,o00407-1759000330030.bu,99,172,1,11,UE2010
o00407-1761200020196.bu,o00407-1761200020196.bu,146,171,2,6,UE2020
o00407-1715900410072.bu,o00407-1715900410072.bu,49,165,2,8,UE2015
o00407-1661600200022.bu,o00407-1661600200022.bu,72,99,0,7,UE2010
o00407-1619500350001.bu,o00407-1619500350001.bu,49,210,5,10,UE2015
o00407-1705100160107.bu,o00407-1705100160107.bu,34,228,0,6,UE2020
o00407-1617900380061.bu,o00407-1617900380061.bu,26,138,0,2,UE2015
o00407-1651900060089.bu,o00407-1651900060089.bu,54,201,1,8,UE2020
o00407-1761200020338.bu,o00407-1761200020338.bu,180,177,3,6,UE2020
o00407-1613600470003.bu,o00407-1613600470003.bu,61,225,2,4,UE2013
o00407-1759000330068.bu,o00407-1759000330068.bu,99,180,2,9,UE2010
o00407-1779500500157.bu,o00407-1779500500157.bu,159,113,1,10,UE2020
o00407-1651900060036.bu,o00407-1651900060036.bu,111,202,2,8,UE2020
o00407-1823600160095.bu,o00407-1823600160095.bu,39,127,2,8,UE2020
o00407-1761200030238.bu,o00407-1761200030238.bu,123,187,0,3,UE2020
o00407-1885600140137.bu,o00407-1885600140137.bu,157,77,0,0,UE2020
o00407-1811200630030.bu,o00407-1811200630030.bu,65,205,1,6,UE2015
o00407-1731000440027.bu,o00407-1731000440027.bu,81,206,2,7,UE2009
o00407-1869400450064.bu,o00407-1869400450064.bu,20,147,0,7,UE2015
o00407-1651900060077.bu,o00407-1651900060077.bu,38,180,2,5,UE2020
o00407-1779500500477.bu,o00407-1779500500477.bu,180,146,2,13,UE2020
o00407-1755800440034.bu,o00407-1755800440034.bu,112,155,5,7,UE2009
o00407-1841400070034.bu,o00407-1841400070034.bu,126,172,6,11,UE2009
o00407-1777900240021.bu,o00407-1777900240021.bu,101,134,6,10,UE2010
o00407-1795700110145.bu,o00407-1795700110145.bu,27,129,0,5,UE2009
o00407-1661600200145.bu,o00407-1661600200145.bu,84,185,6,9,UE2010
o00407-1761200690393.bu,o00407-1761200690393.bu,169,208,6,8,UE2020
o00407-1823600160139.bu,o00407-1823600160139.bu,66,185,3,4,UE2020
o00407-1689600460104.bu,o00407-1689600460104.bu,53,223,3,4,UE2020
o00407-1671300640101.bu,o00407-1671300640101.bu,151,167,3,7,UE2020
o00407-1763900670012.bu,o00407-1763900670012.bu,65,146,2,1,UE2009
o00407-1651900060068.bu,o00407-1651900060068.bu,109,182,5,7,UE2020
o00407-1823600160128.bu,o00407-1823600160128.bu,80,184,1,9,UE2020
o00407-1863500150032.bu,o00407-1863500150032.bu,76,192,5,7,UE2020
o00407-1751500390073.bu,o00407-1751500390073.bu,40,179,1,2,UE2015
o00407-1643800110017.bu,o00407-1643800110017.bu,43,112,0,2,UE2009
o00407-1661600200027.bu,o00407-1661600200027.bu,98,142,2,9,UE2010
o00407-1619500350028.bu,o00407-1619500350028.bu,53,225,4,12,UE2015
o00407-1837600510014.bu,o00407-1837600510014.bu,45,205,1,7,UE2020
o00407-1703500530011.bu,o00407-1703500530011.bu,64,120,1,5,UE2020
o00407-1603900290119.bu,o00407-1603900290119.bu,66,193,2,6,UE2011
o00407-1763900670001.bu,o00407-1763900670001.bu,82,216,3,12,UE2009
