boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-0003500200049.bu,o00407-0003500200049.bu,119,58,3,1,UE2020
o00407-0003500200286.bu,o00407-0003500200286.bu,150,69,4,8,UE2020
o00407-0003500200279.bu,o00407-0003500200279.bu,147,92,4,5,UE2020
o00407-0011600090083.bu,o00407-0011600090083.bu,167,57,2,3,UE2010
o00407-0077900340087.bu,o00407-0077900340087.bu,126,107,3,5,UE2009
o00407-0003500200232.bu,o00407-0003500200232.bu,169,88,1,6,UE2020
o00407-0003500060367.bu,o00407-0003500060367.bu,113,55,2,6,UE2020
o00407-0003500020274.bu,o00407-0003500020274.bu,144,92,5,11,UE2020
o00407-0009400110079.bu,o00407-0009400110079.bu,135,35,4,1,UE2009
o00407-0003500210187.bu,o00407-0003500210187.bu,105,110,1,17,UE2020
o00407-0003500020335.bu,o00407-0003500020335.bu,153,78,4,5,UE2020
o00407-0007800070232.bu,o00407-0007800070232.bu,162,39,3,4,UE2020
o00407-0056600180106.bu,o00407-0056600180106.bu,157,56,4,5,UE2015
o00407-0005100030246.bu,o00407-0005100030246.bu,168,48,0,2,UE2020
o00407-0003500200305.bu,o00407-0003500200305.bu,174,62,3,5,UE2020
o00407-0001900010112.bu,o00407-0001900010112.bu,163,48,2,7,UE2015
o00407-0007800070003.bu,o00407-0007800070003.bu,181,36,0,5,UE2020
o00407-0047700210265.bu,o00407-0047700210265.bu,89,86,0,4,UE2010
o00407-0029900290102.bu,o00407-0029900290102.bu,157,52,1,4,UE2009
o00407-0007800070375.bu,o00407-0007800070375.bu,128,45,3,1,UE2020
o00407-0047700210302.bu,o00407-0047700210302.bu,125,71,5,1,UE2010
o00407-0003500200073.bu,o00407-0003500200073.bu,157,59,3,6,UE2020
o00407-0017500130058.bu,o00407-0017500130058.bu,104,35,0,3,UE2009
o00407-0074400280034.bu,o00407-0074400280034.bu,124,91,2,3,UE2009
o00407-0068000260186.bu,o00407-0068000260186.bu,170,45,0,1,UE2010
o00407-0003500200129.bu,o00407-0003500200129.bu,162,74,3,10,UE2020
o00407-0003500060451.bu,o00407-0003500060451.bu,170,42,3,3,UE2015
o00407-0003500020401.bu,o00407-0003500020401.bu,173,73,2,14,UE2020
o00407-0001900010121.bu,o00407-0001900010121.bu,135,55,2,0,UE2015
o00407-0005100300073.bu,o00407-0005100300073.bu,108,95,1,8,UE2020
o00407-0013200040065.bu,o00407-0013200040065.bu,164,40,3,0,UE2013
o00407-0001900010011.bu,o00407-0001900010011.bu,93,72,1,4,UE2015
o00407-0003500020257.bu,o00407-0003500020257.bu,206,98,2,11,UE2020
o00407-0003500060313.bu,o00407-0003500060313.bu,160,87,2,7,UE2020
o00407-0079500050082.bu,o00407-0079500050082.bu,189,40,1,5,UE2010
o00407-0005100030251.bu,o00407-0005100030251.bu,156,46,1,3,UE2020
o00407-0062000260172.bu,o00407-0062000260172.bu,193,84,5,4,UE2015
o00407-0017500130247.bu,o00407-0017500130247.bu,107,82,0,3,UE2009
o00407-0009400110343.bu,o00407-0009400110343.bu,188,42,4,3,UE2009
o00407-0003500060430.bu,o00407-0003500060430.bu,173,27,0,3,UE2015
o00407-0003500210321.bu,o00407-0003500210321.bu,118,77,5,5,UE2020
o00407-0003500200308.bu,o00407-0003500200308.bu,184,105,2,9,UE2020
o00407-0003500020533.bu,o00407-0003500020533.bu,171,97,5,2,UE2020
o00407-0029900290180.bu,o00407-0029900290180.bu,150,37,4,8,UE2009
o00407-0072800090078.bu,o00407-0072800090078.bu,156,42,1,7,UE2015
o00407-0003500210044.bu,o00407-0003500210044.bu,153,95,3,7,UE2020
o00407-0005100300044.bu,o00407-0005100300044.bu,149,46,1,5,UE2020
o00407-0043400010086.bu,o00407-0043400010086.bu,154,53,2,3,UE2015
o00407-0003500060309.bu,o00407-0003500060309.bu,159,98,8,6,UE2020
o00407-0077900340063.bu,o00407-0077900340063.bu,168,41,3,3,UE2009
o00407-0003500200075.bu,o00407-0003500200075.bu,158,83,2,5,UE2020
o00407-0015900100037.bu,o00407-0015900100037.bu,196,54,4,5,UE2009
o00407-0077900340003.bu,o00407-0077900340003.bu,167,37,4,2,UE2009
o00407-0007800070276.bu,o00407-0007800070276.bu,129,26,0,5,UE2020
o00407-0079500050014.bu,o00407-0079500050014.bu,70,94,1,5,UE2010
o00407-0007800070345.bu,o00407-0007800070345.bu,203,27,2,7,UE2020
o00407-0009400110380.bu,o00407-0009400110380.bu,109,55,0,8,UE2009
o00407-0003500200151.bu,o00407-0003500200151.bu,141,72,3,13,UE2020
o00407-0003500200284.bu,o00407-0003500200284.bu,154,81,1,3,UE2020
o00407-0003500200335.bu,o00407-0003500200335.bu,149,71,7,11,UE2020
o00407-0031000170026.bu,o00407-0031000170026.bu,124,55,0,1,UE2013
o00407-0070100190066.bu,o00407-0070100190066.bu,84,85,4,2,UE2015
o00407-0003500060393.bu,o00407-0003500060393.bu,121,61,3,4,UE2020
o00407-0003500020423.bu,o00407-0003500020423.bu,151,90,4,5,UE2020
o00407-0001900010050.bu,o00407-0001900010050.bu,143,48,2,5,UE2015
o00407-0005100300101.bu,o00407-0005100300101.bu,169,60,1,5,UE2020
o00407-0015900100129.bu,o00407-0015900100129.bu,180,43,3,5,UE2015
o00407-0027200160036.bu,o00407-0027200160036.bu,158,24,3,8,UE2009
o00407-0003500200317.bu,o00407-0003500200317.bu,115,102,2,8,UE2020
o00407-0066300250076.bu,o00407-0066300250076.bu,114,43,1,5,UE2010
o00407-0007800070376.bu,o00407-0007800070376.bu,115,43,2,3,UE2020
o00407-0057400280134.bu,o00407-0057400280134.bu,107,69,1,2,UE2009
o00407-0003500020452.bu,o00407-0003500020452.bu,201,75,4,2,UE2020
o00407-0003500060488.bu,o00407-0003500060488.bu,165,80,5,6,UE2020
o00407-0015900100125.bu,o00407-0015900100125.bu,174,58,2,4,UE2009
o00407-0015900100230.bu,o00407-0015900100230.bu,160,66,6,3,UE2009
o00407-0009400110346.bu,o00407-0009400110346.bu,151,54,2,4,UE2009
o00407-0003500210206.bu,o00407-0003500210206.bu,157,96,7,5,UE2020
o00407-0013200040001.bu,o00407-0013200040001.bu,231,70,4,9,UE2013
o00407-0013200040224.bu,o00407-0013200040224.bu,192,63,2,10,UE2013
o00407-0015900100177.bu,o00407-0015900100177.bu,144,47,1,4,UE2009
o00407-0003500200257.bu,o00407-0003500200257.bu,154,92,4,8,UE2020
o00407-0009400110047.bu,o00407-0009400110047.bu,209,33,2,2,UE2009
o00407-0029900290047.bu,o00407-0029900290047.bu,149,57,3,6,UE2009
o00407-0003500200194.bu,o00407-0003500200194.bu,101,129,5,7,UE2015
o00407-0037000150247.bu,o00407-0037000150247.bu,192,59,0,2,UE2009
o00407-0005100300086.bu,o00407-0005100300086.bu,172,69,2,4,UE2020
o00407-0007800070026.bu,o00407-0007800070026.bu,153,34,4,4,UE2020
o00407-0077900340037.bu,o00407-0077900340037.bu,171,46,4,1,UE2009
o00407-0037000150279.bu,o00407-0037000150279.bu,141,58,2,1,UE2009
o00407-0043400010122.bu,o00407-0043400010122.bu,197,34,1,4,UE2015
o00407-0037000150290.bu,o00407-0037000150290.bu,109,45,1,3,UE2009
o00407-0003500200205.bu,o00407-0003500200205.bu,68,97,4,7,UE2015
o00407-0009400110190.bu,o00407-0009400110190.bu,107,62,2,0,UE2009
o00407-0003500210092.bu,o00407-0003500210092.bu,166,90,2,4,UE2020
o00407-0077900340009.bu,o00407-0077900340009.bu,166,45,3,2,UE2009
o00407-0019100030302.bu,o00407-0019100030302.bu,143,50,1,4,UE2020
o00407-0013200040217.bu,o00407-0013200040217.bu,171,65,3,14,UE2013
o00407-0059000270090.bu,o00407-0059000270090.bu,156,41,3,3,UE2015
o00407-0007800070145.bu,o00407-0007800070145.bu,153,55,1,2,UE2020
o00407-0056600180154.bu,o00407-0056600180154.bu,148,50,1,3,UE2009
o00407-0005100030223.bu,o00407-0005100030223.bu,96,142,2,5,UE2020
o00407-0079500050055.bu,o00407-0079500050055.bu,164,61,2,5,UE2010
o00407-0029900290046.bu,o00407-0029900290046.bu,140,65,3,5,UE2009
