boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-9847700360085.bu,o00407-9847700360085.bu,108,116,2,10,UE2010
o00407-0253400060183.bu,o00407-0253400060183.bu,122,135,2,15,UE2010
o00407-0255000650398.bu,o00407-0255000650398.bu,197,84,1,9,UE2020
o00407-0269000040125.bu,o00407-0269000040125.bu,36,249,0,7,UE2009
o00407-0255000590554.bu,o00407-0255000590554.bu,206,170,7,18,UE2020
o00407-0297600050150.bu,o00407-0297600050150.bu,53,245,1,6,UE2011
o00407-0255000010878.bu,o00407-0255000010878.bu,160,85,3,10,UE2020
o00407-0255000700780.bu,o00407-0255000700780.bu,187,119,1,10,UE2020
o00407-0201100340017.bu,o00407-0201100340017.bu,126,147,0,4,UE2010
o00407-9851500470017.bu,o00407-9851500470017.bu,52,210,0,15,UE2013
o00407-0255000680554.bu,o00407-0255000680554.bu,187,132,4,13,UE2020
o00407-0255000620634.bu,o00407-0255000620634.bu,165,146,3,10,UE2020
o00407-0235600170012.bu,o00407-0235600170012.bu,72,122,3,12,UE2011
o00407-0241000030143.bu,o00407-0241000030143.bu,102,184,3,4,UE2010
o00407-9845000270042.bu,o00407-9845000270042.bu,120,149,2,13,UE2010
o00407-0255000630567.bu,o00407-0255000630567.bu,207,130,5,17,UE2009
o00407-0255000580794.bu,o00407-0255000580794.bu,208,112,2,14,UE2020
o00407-0255000620559.bu,o00407-0255000620559.bu,191,111,2,13,UE2020
o00407-0255000010827.bu,o00407-0255000010827.bu,169,103,2,9,UE2020
o00407-0255000700612.bu,o00407-0255000700612.bu,194,126,6,14,UE2020
o00407-0261500050114.bu,o00407-0261500050114.bu,13,243,2,8,UE2011
o00407-9843400680704.bu,o00407-9843400680704.bu,130,122,6,15,UE2015
o00407-0269000040213.bu,o00407-0269000040213.bu,38,247,1,4,UE2011
o00407-0217800150054.bu,o00407-0217800150054.bu,51,183,0,14,UE2015
o00407-0255000580843.bu,o00407-0255000580843.bu,205,120,3,15,UE2020
o00407-0255000010641.bu,o00407-0255000010641.bu,176,93,4,10,UE2020
o00407-0225900080167.bu,o00407-0225900080167.bu,79,110,0,7,UE2010
o00407-0255000620584.bu,o00407-0255000620584.bu,195,93,4,11,UE2020
o00407-0257700160076.bu,o00407-0257700160076.bu,272,27,2,6,UE2011
o00407-0263100430040.bu,o00407-0263100430040.bu,41,197,1,8,UE2011
o00407-0255000620380.bu,o00407-0255000620380.bu,156,107,3,12,UE2020
o00407-9847700360023.bu,o00407-9847700360023.bu,118,144,6,10,UE2010
o00407-0255000650395.bu,o00407-0255000650395.bu,175,90,6,5,UE2011
o00407-9847700360097.bu,o00407-9847700360097.bu,116,99,4,9,UE2010
o00407-0255000650559.bu,o00407-0255000650559.bu,167,91,1,7,UE2020
o00407-0255000320844.bu,o00407-0255000320844.bu,162,117,3,14,UE2009
o00407-0261500050090.bu,o00407-0261500050090.bu,60,179,1,4,UE2011
o00407-0255000310704.bu,o00407-0255000310704.bu,189,127,5,13,UE2010
o00407-0255000010758.bu,o00407-0255000010758.bu,133,113,3,16,UE2020
o00407-0255000020649.bu,o00407-0255000020649.bu,177,108,3,7,UE2020
o00407-0261500050017.bu,o00407-0261500050017.bu,42,206,0,9,UE2011
o00407-0235600170056.bu,o00407-0235600170056.bu,22,155,0,7,UE2011
o00407-0255000700820.bu,o00407-0255000700820.bu,74,76,3,4,UE2020
o00407-0225900080133.bu,o00407-0225900080133.bu,103,140,2,10,UE2010
o00407-0225900080153.bu,o00407-0225900080153.bu,67,82,0,3,UE2010
o00407-0221600210077.bu,o00407-0221600210077.bu,1,96,0,1,UE2015
o00407-0255000400601.bu,o00407-0255000400601.bu,105,159,4,18,UE2020
o00407-0200300670022.bu,o00407-0200300670022.bu,143,86,2,3,UE2015
o00407-0255000010670.bu,o00407-0255000010670.bu,159,94,4,12,UE2020
o00407-0255000010964.bu,o00407-0255000010964.bu,119,125,4,13,UE2015
o00407-0255000580733.bu,o00407-0255000580733.bu,189,120,5,18,UE2020
o00407-0265800350095.bu,o00407-0265800350095.bu,54,175,1,4,UE2015
o00407-0255000630642.bu,o00407-0255000630642.bu,215,117,8,12,UE2020
o00407-0255000590705.bu,o00407-0255000590705.bu,184,113,6,7,UE2020
o00407-0207000350088.bu,o00407-0207000350088.bu,61,108,3,8,UE2015
o00407-0235600170035.bu,o00407-0235600170035.bu,77,94,1,7,UE2011
o00407-0255000590550.bu,o00407-0255000590550.bu,195,125,8,21,UE2020
o00407-0225900080111.bu,o00407-0225900080111.bu,99,174,1,11,UE2010
o00407-0255000620221.bu,o00407-0255000620221.bu,160,78,0,9,UE2020
o00407-0255000620394.bu,o00407-0255000620394.bu,186,107,3,14,UE2020
o00407-0225900080009.bu,o00407-0225900080009.bu,119,168,2,8,UE2010
o00407-0255000620533.bu,o00407-0255000620533.bu,189,112,1,11,UE2020
o00407-0255000581032.bu,o00407-0255000581032.bu,187,101,5,4,UE2020
o00407-0255000650449.bu,o00407-0255000650449.bu,202,118,3,10,UE2020
o00407-0285200270007.bu,o00407-0285200270007.bu,45,186,2,11,UE2010
o00407-0269000040175.bu,o00407-0269000040175.bu,38,114,2,1,UE2011
o00407-0255000650431.bu,o00407-0255000650431.bu,152,131,3,13,UE2020
o00407-0255000310609.bu,o00407-0255000310609.bu,194,126,1,16,UE2020
o00407-9847700360080.bu,o00407-9847700360080.bu,7,330,0,21,UE2010
o00407-0239900450008.bu,o00407-0239900450008.bu,65,119,0,19,UE2015
o00407-0283600190089.bu,o00407-0283600190089.bu,75,218,2,9,UE2015
o00407-0255000590622.bu,o00407-0255000590622.bu,189,124,2,15,UE2020
o00407-0269000040263.bu,o00407-0269000040263.bu,53,202,1,12,UE2011
o00407-0255000010791.bu,o00407-0255000010791.bu,223,77,2,5,UE2020
o00407-0255000580853.bu,o00407-0255000580853.bu,183,145,5,17,UE2020
o00407-0205400420026.bu,o00407-0205400420026.bu,1,257,0,2,UE2010
o00407-0269000040174.bu,o00407-0269000040174.bu,33,104,1,2,UE2011
o00407-0202000450015.bu,o00407-0202000450015.bu,75,72,1,8,UE2015
o00407-0255000580987.bu,o00407-0255000580987.bu,193,99,4,17,UE2015
o00407-0255000400437.bu,o00407-0255000400437.bu,243,109,6,6,UE2020
o00407-0255000700746.bu,o00407-0255000700746.bu,156,143,4,8,UE2020
o00407-0255000580868.bu,o00407-0255000580868.bu,243,99,6,8,UE2020
o00407-0255000680645.bu,o00407-0255000680645.bu,177,124,7,17,UE2020
o00407-0255000010748.bu,o00407-0255000010748.bu,159,89,1,7,UE2020
o00407-0255000010817.bu,o00407-0255000010817.bu,192,130,5,9,UE2020
o00407-0255000370545.bu,o00407-0255000370545.bu,172,121,7,11,UE2020
o00407-0249600410028.bu,o00407-0249600410028.bu,47,142,1,11,UE2015
o00407-0257700160049.bu,o00407-0257700160049.bu,39,178,2,3,UE2015
o00407-0269000040172.bu,o00407-0269000040172.bu,51,201,2,9,UE2009
o00407-0255000370700.bu,o00407-0255000370700.bu,224,85,4,16,UE2020
o00407-0255000650636.bu,o00407-0255000650636.bu,159,101,1,4,UE2020
o00407-0285200270003.bu,o00407-0285200270003.bu,59,175,1,7,UE2010
o00407-0255000400536.bu,o00407-0255000400536.bu,79,106,2,18,UE2020
o00407-0255000630600.bu,o00407-0255000630600.bu,174,126,1,23,UE2020
o00407-0204600310810.bu,o00407-0204600310810.bu,119,151,2,13,UE2015
o00407-0255000630517.bu,o00407-0255000630517.bu,200,156,8,17,UE2020
o00407-0255000680604.bu,o00407-0255000680604.bu,158,135,4,15,UE2020
o00407-0235600170028.bu,o00407-0235600170028.bu,138,157,2,7,UE2011
o00407-0263100430047.bu,o00407-0263100430047.bu,3,241,0,1,UE2011
o00407-0257700160054.bu,o00407-0257700160054.bu,7,186,0,5,UE2015
o00407-0221600210076.bu,o00407-0221600210076.bu,49,208,0,8,UE2015
o00407-0255000680618.bu,o00407-0255000680618.bu,201,114,2,23,UE2020
o00407-0255000680607.bu,o00407-0255000680607.bu,200,127,0,13,UE2020
o00407-0255000320858.bu,o00407-0255000320858.bu,192,84,2,10,UE2020
o00407-0255000020609.bu,o00407-0255000020609.bu,203,107,3,15,UE2015
o00407-0293300060273.bu,o00407-0293300060273.bu,94,180,4,9,UE2010
o00407-9847700360084.bu,o00407-9847700360084.bu,126,130,2,5,UE2010
o00407-0211900260026.bu,o00407-0211900260026.bu,26,213,0,11,UE2011
o00407-0273900470002.bu,o00407-0273900470002.bu,63,116,0,12,UE2013
o00407-0239900450041.bu,o00407-0239900450041.bu,95,167,4,13,UE2015
o00407-9847700360089.bu,o00407-9847700360089.bu,14,319,0,20,UE2010
o00407-0207000350056.bu,o00407-0207000350056.bu,123,163,0,11,UE2015
o00407-0255000630509.bu,o00407-0255000630509.bu,209,135,4,13,UE2020
o00407-0204600310775.bu,o00407-0204600310775.bu,51,132,1,9,UE2015
o00407-0255000020557.bu,o00407-0255000020557.bu,192,96,4,18,UE2010
o00407-0241000030162.bu,o00407-0241000030162.bu,106,161,3,6,UE2010
o00407-0255000320919.bu,o00407-0255000320919.bu,161,112,1,10,UE2020
o00407-0269000040189.bu,o00407-0269000040189.bu,51,232,1,7,UE2011
o00407-0213500200069.bu,o00407-0213500200069.bu,8,174,1,11,UE2010
o00407-0255000320826.bu,o00407-0255000320826.bu,189,113,2,8,UE2020
o00407-0211900260028.bu,o00407-0211900260028.bu,33,278,4,12,UE2011
o00407-0281000090037.bu,o00407-0281000090037.bu,85,172,1,5,UE2013
o00407-0287900030238.bu,o00407-0287900030238.bu,57,180,1,8,UE2010
o00407-0255000590556.bu,o00407-0255000590556.bu,174,154,3,14,UE2020
o00407-0247000500032.bu,o00407-0247000500032.bu,62,130,2,9,UE2015
o00407-0233000100049.bu,o00407-0233000100049.bu,67,217,2,20,UE2015
o00407-0255000320899.bu,o00407-0255000320899.bu,175,107,2,6,UE2020
o00407-0261500050042.bu,o00407-0261500050042.bu,46,234,2,10,UE2011
o00407-0281000090053.bu,o00407-0281000090053.bu,80,185,1,11,UE2013
o00407-0255000320783.bu,o00407-0255000320783.bu,172,137,3,18,UE2020
o00407-0255000400458.bu,o00407-0255000400458.bu,208,128,7,9,UE2010
o00407-9835300560057.bu,o00407-9835300560057.bu,47,94,1,6,UE2015
o00407-0255000590591.bu,o00407-0255000590591.bu,203,127,2,16,UE2020
o00407-0281000090123.bu,o00407-0281000090123.bu,102,134,3,10,UE2013
o00407-0204600310752.bu,o00407-0204600310752.bu,66,149,2,8,UE2015
o00407-0255000020605.bu,o00407-0255000020605.bu,195,101,7,7,UE2020
o00407-0231300460001.bu,o00407-0231300460001.bu,55,127,6,14,UE2009
o00407-0255000020798.bu,o00407-0255000020798.bu,181,166,5,4,UE2020
o00407-0295000540035.bu,o00407-0295000540035.bu,99,146,4,10,UE2010
o00407-0255000650377.bu,o00407-0255000650377.bu,198,101,4,6,UE2010
o00407-0223200230142.bu,o00407-0223200230142.bu,86,122,4,11,UE2010
o00407-0279800380041.bu,o00407-0279800380041.bu,79,85,1,9,UE2009
o00407-0255000010884.bu,o00407-0255000010884.bu,156,88,2,6,UE2020
o00407-9847700360100.bu,o00407-9847700360100.bu,0,132,0,20,UE2010
o00407-0227500070062.bu,o00407-0227500070062.bu,86,113,1,2,UE2010
o00407-0269000040042.bu,o00407-0269000040042.bu,44,196,1,6,UE2011
o00407-0255000400397.bu,o00407-0255000400397.bu,233,113,5,20,UE2020
o00407-0207000350057.bu,o00407-0207000350057.bu,97,126,0,8,UE2015
o00407-0243700240066.bu,o00407-0243700240066.bu,12,37,1,2,UE2010
o00407-0253400060236.bu,o00407-0253400060236.bu,130,140,1,18,UE2010
o00407-0255000020540.bu,o00407-0255000020540.bu,171,95,4,12,UE2020
o00407-0202000450026.bu,o00407-0202000450026.bu,126,89,1,15,UE2015
o00407-0255000320745.bu,o00407-0255000320745.bu,187,134,3,13,UE2020
o00407-0289500600004.bu,o00407-0289500600004.bu,62,204,2,16,UE2013
o00407-0229100110013.bu,o00407-0229100110013.bu,85,154,4,11,UE2010
o00407-0255000630564.bu,o00407-0255000630564.bu,221,132,4,16,UE2020
o00407-0255000400573.bu,o00407-0255000400573.bu,205,118,5,11,UE2020
o00407-0255000630710.bu,o00407-0255000630710.bu,180,152,4,13,UE2020
o00407-0255000590585.bu,o00407-0255000590585.bu,175,136,6,11,UE2020
o00407-0253400060230.bu,o00407-0253400060230.bu,122,158,0,12,UE2010
o00407-0255000630591.bu,o00407-0255000630591.bu,206,147,5,17,UE2020
o00407-9835300560096.bu,o00407-9835300560096.bu,59,89,0,5,UE2015
o00407-0255000620613.bu,o00407-0255000620613.bu,148,96,4,5,UE2020
o00407-0281000090190.bu,o00407-0281000090190.bu,113,145,0,10,UE2013
o00407-0239900450043.bu,o00407-0239900450043.bu,73,147,0,12,UE2015
o00407-0255000400426.bu,o00407-0255000400426.bu,197,153,3,16,UE2020
o00407-0255000010952.bu,o00407-0255000010952.bu,172,196,11,14,UE2015
o00407-0269000040242.bu,o00407-0269000040242.bu,42,155,2,7,UE2011
o00407-0255000320922.bu,o00407-0255000320922.bu,153,102,2,8,UE2020
o00407-0255000320679.bu,o00407-0255000320679.bu,149,97,3,17,UE2020
o00407-0255000650469.bu,o00407-0255000650469.bu,167,134,4,21,UE2020
o00407-0253400060082.bu,o00407-0253400060082.bu,97,177,2,19,UE2010
o00407-0253400060207.bu,o00407-0253400060207.bu,52,173,0,15,UE2010
o00407-0255000620389.bu,o00407-0255000620389.bu,212,104,4,14,UE2020
o00407-0253400060298.bu,o00407-0253400060298.bu,47,80,0,2,UE2010
o00407-0255000310597.bu,o00407-0255000310597.bu,200,132,4,13,UE2020
o00407-9835300560145.bu,o00407-9835300560145.bu,119,111,0,9,UE2015
o00407-0287900030270.bu,o00407-0287900030270.bu,28,152,2,2,UE2010
o00407-0255000370606.bu,o00407-0255000370606.bu,206,90,6,16,UE2009
o00407-0255000700592.bu,o00407-0255000700592.bu,205,130,3,15,UE2020
o00407-0255000580835.bu,o00407-0255000580835.bu,181,140,5,15,UE2020
o00407-0255000650645.bu,o00407-0255000650645.bu,104,94,4,3,UE2020
o00407-0255000370719.bu,o00407-0255000370719.bu,139,85,3,4,UE2020
o00407-0255000620355.bu,o00407-0255000620355.bu,180,90,5,20,UE2020
o00407-0205400420003.bu,o00407-0205400420003.bu,54,167,0,10,UE2010
o00407-0223200230101.bu,o00407-0223200230101.bu,158,53,0,8,UE2010
o00407-0265800350093.bu,o00407-0265800350093.bu,36,175,2,15,UE2015
o00407-0255000650611.bu,o00407-0255000650611.bu,191,127,5,10,UE2020
o00407-9841800510075.bu,o00407-9841800510075.bu,91,98,1,4,UE2015
o00407-0255000620419.bu,o00407-0255000620419.bu,210,138,3,14,UE2010
o00407-0255000620652.bu,o00407-0255000620652.bu,72,56,3,6,UE2020
o00407-0255000020581.bu,o00407-0255000020581.bu,208,80,7,7,UE2020
o00407-0255000700543.bu,o00407-0255000700543.bu,191,94,5,12,UE2020
o00407-0259300490020.bu,o00407-0259300490020.bu,89,166,4,8,UE2013
o00407-0229100110019.bu,o00407-0229100110019.bu,51,135,2,9,UE2010
o00407-0257700160074.bu,o00407-0257700160074.bu,95,215,1,10,UE2015
o00407-0255000370706.bu,o00407-0255000370706.bu,198,105,2,14,UE2020
o00407-0255000370628.bu,o00407-0255000370628.bu,217,114,3,9,UE2009
o00407-0255000020644.bu,o00407-0255000020644.bu,174,112,5,6,UE2020
o00407-0255000630716.bu,o00407-0255000630716.bu,213,118,2,14,UE2020
o00407-0255000580929.bu,o00407-0255000580929.bu,208,121,11,10,UE2020
o00407-0257700160006.bu,o00407-0257700160006.bu,43,160,0,8,UE2015
o00407-0299200060245.bu,o00407-0299200060245.bu,65,173,4,10,UE2010
o00407-0251800120007.bu,o00407-0251800120007.bu,68,165,0,12,UE2015
o00407-0257700160009.bu,o00407-0257700160009.bu,52,147,2,5,UE2015
o00407-0221600210093.bu,o00407-0221600210093.bu,44,219,4,15,UE2015
o00407-0255000650530.bu,o00407-0255000650530.bu,180,83,6,6,UE2020
o00407-0255000010645.bu,o00407-0255000010645.bu,156,98,7,7,UE2020
o00407-0255000630678.bu,o00407-0255000630678.bu,184,147,6,15,UE2020
o00407-0255000320866.bu,o00407-0255000320866.bu,160,104,4,14,UE2020
o00407-0255000650536.bu,o00407-0255000650536.bu,174,123,4,9,UE2020
o00407-0253400060025.bu,o00407-0253400060025.bu,113,150,0,10,UE2010
o00407-0291700220041.bu,o00407-0291700220041.bu,103,164,0,12,UE2009
o00407-0255000680678.bu,o00407-0255000680678.bu,173,112,4,11,UE2020
o00407-0253400060206.bu,o00407-0253400060206.bu,125,154,4,15,UE2013
o00407-0204600310770.bu,o00407-0204600310770.bu,85,97,2,7,UE2015
o00407-0255000020783.bu,o00407-0255000020783.bu,151,150,6,14,UE2020
o00407-0251800120076.bu,o00407-0251800120076.bu,76,194,3,12,UE2015
o00407-0251800120044.bu,o00407-0251800120044.bu,21,91,2,5,UE2015
o00407-9835300560124.bu,o00407-9835300560124.bu,127,123,2,8,UE2015
o00407-0255000630596.bu,o00407-0255000630596.bu,236,126,4,6,UE2020
o00407-0255000620328.bu,o00407-0255000620328.bu,222,112,6,15,UE2020
o00407-0255000650564.bu,o00407-0255000650564.bu,186,111,2,7,UE2020
o00407-0255000320681.bu,o00407-0255000320681.bu,173,131,4,16,UE2020
o00407-9835300560005.bu,o00407-9835300560005.bu,121,119,2,10,UE2015
o00407-9837000690012.bu,o00407-9837000690012.bu,55,167,2,15,UE2010
o00407-0269000040052.bu,o00407-0269000040052.bu,56,174,3,6,UE2011
o00407-0295000540010.bu,o00407-0295000540010.bu,49,169,1,14,UE2010
o00407-0225900080171.bu,o00407-0225900080171.bu,33,103,0,3,UE2010
o00407-0255000580753.bu,o00407-0255000580753.bu,190,116,5,10,UE2020
o00407-0241000030082.bu,o00407-0241000030082.bu,76,66,2,5,UE2010
o00407-0201100340013.bu,o00407-0201100340013.bu,120,132,3,17,UE2010
o00407-0257700160069.bu,o00407-0257700160069.bu,71,243,3,13,UE2015
o00407-0255000700595.bu,o00407-0255000700595.bu,213,123,4,11,UE2015
o00407-0255000620344.bu,o00407-0255000620344.bu,274,113,4,13,UE2020
o00407-0204600310754.bu,o00407-0204600310754.bu,74,154,1,9,UE2015
o00407-0273900470040.bu,o00407-0273900470040.bu,34,203,0,15,UE2013
o00407-0211900260010.bu,o00407-0211900260010.bu,25,198,0,9,UE2011
o00407-0281000090176.bu,o00407-0281000090176.bu,113,148,4,6,UE2013
o00407-0255000310580.bu,o00407-0255000310580.bu,159,159,3,17,UE2020
o00407-0253400060081.bu,o00407-0253400060081.bu,134,121,6,9,UE2010
o00407-0217800150009.bu,o00407-0217800150009.bu,60,235,0,9,UE2015
o00407-0209700180029.bu,o00407-0209700180029.bu,91,146,1,12,UE2015
o00407-0255000630706.bu,o00407-0255000630706.bu,162,96,5,8,UE2020
o00407-0253400060205.bu,o00407-0253400060205.bu,112,111,0,12,UE2010
o00407-0255000020704.bu,o00407-0255000020704.bu,207,89,2,3,UE2020
o00407-0255000580789.bu,o00407-0255000580789.bu,209,128,3,9,UE2015
o00407-0269000040023.bu,o00407-0269000040023.bu,49,159,2,9,UE2011
o00407-9835300560160.bu,o00407-9835300560160.bu,74,75,0,6,UE2015
o00407-0255000320639.bu,o00407-0255000320639.bu,199,121,2,14,UE2020
o00407-0253400060184.bu,o00407-0253400060184.bu,124,153,0,18,UE2010
o00407-0255000400315.bu,o00407-0255000400315.bu,225,109,0,14,UE2020
o00407-0255000590646.bu,o00407-0255000590646.bu,188,111,1,16,UE2020
o00407-0255000310557.bu,o00407-0255000310557.bu,174,138,0,13,UE2020
o00407-0201100340007.bu,o00407-0201100340007.bu,138,132,1,6,UE2010
o00407-0287900030261.bu,o00407-0287900030261.bu,59,190,3,12,UE2010
o00407-0255000370502.bu,o00407-0255000370502.bu,197,131,2,14,UE2020
o00407-0255000590534.bu,o00407-0255000590534.bu,206,103,4,18,UE2020
o00407-0255000700704.bu,o00407-0255000700704.bu,176,101,1,16,UE2020
o00407-0255000581039.bu,o00407-0255000581039.bu,176,109,5,9,UE2020
o00407-0255000590516.bu,o00407-0255000590516.bu,196,123,1,9,UE2009
o00407-0255000620438.bu,o00407-0255000620438.bu,184,118,5,7,UE2020
o00407-0255000680549.bu,o00407-0255000680549.bu,201,126,4,11,UE2020
o00407-0255000590661.bu,o00407-0255000590661.bu,221,94,4,7,UE2020
o00407-0283600190086.bu,o00407-0283600190086.bu,87,233,2,6,UE2015
o00407-0257700160003.bu,o00407-0257700160003.bu,50,109,1,8,UE2015
o00407-0255000680639.bu,o00407-0255000680639.bu,187,110,7,13,UE2020
o00407-0255000590612.bu,o00407-0255000590612.bu,132,166,5,17,UE2020
o00407-0269000040151.bu,o00407-0269000040151.bu,33,140,0,2,UE2011
o00407-0241000030015.bu,o00407-0241000030015.bu,75,132,4,5,UE2010
o00407-0213500200058.bu,o00407-0213500200058.bu,17,212,1,21,UE2010
o00407-0255000581054.bu,o00407-0255000581054.bu,163,115,7,8,UE2020
o00407-0255000680612.bu,o00407-0255000680612.bu,213,92,3,19,UE2020
o00407-0255000400584.bu,o00407-0255000400584.bu,174,81,6,9,UE2020
o00407-0255000680500.bu,o00407-0255000680500.bu,185,146,4,15,UE2009
o00407-0229100110003.bu,o00407-0229100110003.bu,62,165,3,13,UE2010
o00407-0249600410010.bu,o00407-0249600410010.bu,61,205,1,8,UE2015
o00407-0255000400544.bu,o00407-0255000400544.bu,217,104,3,10,UE2009
o00407-0255000020680.bu,o00407-0255000020680.bu,165,108,4,9,UE2020
o00407-0255000650430.bu,o00407-0255000650430.bu,206,118,3,9,UE2020
o00407-0255000630672.bu,o00407-0255000630672.bu,213,118,1,14,UE2020
o00407-0241000030229.bu,o00407-0241000030229.bu,89,146,4,3,UE2010
o00407-0241000030186.bu,o00407-0241000030186.bu,101,153,1,6,UE2010
o00407-0209700180017.bu,o00407-0209700180017.bu,94,176,4,10,UE2015
o00407-0255000590503.bu,o00407-0255000590503.bu,185,120,5,19,UE2020
o00407-0255000370739.bu,o00407-0255000370739.bu,163,126,5,10,UE2020
o00407-0255000580991.bu,o00407-0255000580991.bu,191,121,3,8,UE2015
o00407-9839600230183.bu,o00407-9839600230183.bu,8,130,2,4,UE2010
o00407-0255000020688.bu,o00407-0255000020688.bu,136,104,3,10,UE2020
o00407-0200300670005.bu,o00407-0200300670005.bu,99,57,0,1,UE2015
o00407-9851500470042.bu,o00407-9851500470042.bu,48,186,0,12,UE2013
o00407-0239900450010.bu,o00407-0239900450010.bu,76,174,4,6,UE2015
o00407-0291700220054.bu,o00407-0291700220054.bu,50,162,1,12,UE2013
o00407-0255000650517.bu,o00407-0255000650517.bu,212,107,3,13,UE2020
o00407-0281000090043.bu,o00407-0281000090043.bu,56,138,2,5,UE2013
o00407-0207000350040.bu,o00407-0207000350040.bu,19,54,0,2,UE2015
o00407-0269000040049.bu,o00407-0269000040049.bu,60,170,3,13,UE2011
o00407-0227500070059.bu,o00407-0227500070059.bu,110,143,1,14,UE2010
o00407-0255000650575.bu,o00407-0255000650575.bu,157,80,2,10,UE2020
o00407-0251800120016.bu,o00407-0251800120016.bu,82,165,2,14,UE2015
o00407-0255000630519.bu,o00407-0255000630519.bu,158,112,5,16,UE2020
o00407-9847700360090.bu,o00407-9847700360090.bu,80,114,5,12,UE2010
o00407-0255000310696.bu,o00407-0255000310696.bu,171,115,1,10,UE2020
o00407-0202000450040.bu,o00407-0202000450040.bu,168,88,2,11,UE2015
o00407-0255000700622.bu,o00407-0255000700622.bu,185,130,2,14,UE2020
o00407-0251800120087.bu,o00407-0251800120087.bu,100,153,3,5,UE2015
o00407-0255000400548.bu,o00407-0255000400548.bu,206,111,7,14,UE2009
o00407-0223200230004.bu,o00407-0223200230004.bu,71,127,2,3,UE2010
o00407-0299200060262.bu,o00407-0299200060262.bu,109,161,2,10,UE2009
o00407-0261500050009.bu,o00407-0261500050009.bu,30,164,1,10,UE2010
o00407-0255000400401.bu,o00407-0255000400401.bu,211,137,8,12,UE2020
o00407-0237200300012.bu,o00407-0237200300012.bu,40,157,1,7,UE2015
o00407-0255000010781.bu,o00407-0255000010781.bu,150,88,5,12,UE2020
o00407-0281000090040.bu,o00407-0281000090040.bu,19,175,0,10,UE2013
o00407-0255000400500.bu,o00407-0255000400500.bu,213,119,3,13,UE2020
o00407-0255000700706.bu,o00407-0255000700706.bu,198,119,8,6,UE2020
o00407-0269000040127.bu,o00407-0269000040127.bu,31,167,0,6,UE2011
o00407-9835300560168.bu,o00407-9835300560168.bu,73,70,0,7,UE2015
o00407-0255000310705.bu,o00407-0255000310705.bu,168,116,4,8,UE2010
o00407-0255000400534.bu,o00407-0255000400534.bu,223,126,4,13,UE2020
o00407-0241000030221.bu,o00407-0241000030221.bu,61,150,2,12,UE2010
o00407-9843400680750.bu,o00407-9843400680750.bu,76,112,2,10,UE2015
o00407-0263100430009.bu,o00407-0263100430009.bu,47,186,1,8,UE2011
o00407-0223200230131.bu,o00407-0223200230131.bu,53,124,0,2,UE2010
o00407-0281000090081.bu,o00407-0281000090081.bu,69,134,1,8,UE2013
o00407-0255000370041.bu,o00407-0255000370041.bu,150,123,1,16,UE2020
o00407-0261500050059.bu,o00407-0261500050059.bu,55,219,3,14,UE2011
o00407-0255000400513.bu,o00407-0255000400513.bu,197,138,3,5,UE2020
o00407-0221600210037.bu,o00407-0221600210037.bu,47,130,3,4,UE2015
o00407-0203800330004.bu,o00407-0203800330004.bu,95,139,2,14,UE2015
o00407-0255000580818.bu,o00407-0255000580818.bu,194,126,7,9,UE2020
o00407-0255000320733.bu,o00407-0255000320733.bu,216,99,5,14,UE2020
o00407-0253400060125.bu,o00407-0253400060125.bu,127,134,3,7,UE2010
o00407-0255000620516.bu,o00407-0255000620516.bu,168,88,0,13,UE2020
o00407-0235600170044.bu,o00407-0235600170044.bu,175,127,1,9,UE2011
o00407-0265800350125.bu,o00407-0265800350125.bu,24,187,2,10,UE2015
o00407-0255000680655.bu,o00407-0255000680655.bu,189,110,7,19,UE2015
o00407-0255000320778.bu,o00407-0255000320778.bu,196,98,1,11,UE2020
o00407-0265800350127.bu,o00407-0265800350127.bu,14,153,0,7,UE2015
o00407-9837000690015.bu,o00407-9837000690015.bu,50,161,1,9,UE2010
o00407-9843400680728.bu,o00407-9843400680728.bu,120,96,2,8,UE2015
o00407-0249600410016.bu,o00407-0249600410016.bu,42,150,3,13,UE2015
o00407-0203800330034.bu,o00407-0203800330034.bu,92,131,6,9,UE2015
o00407-0255000620359.bu,o00407-0255000620359.bu,213,108,6,9,UE2020
o00407-9851500470066.bu,o00407-9851500470066.bu,60,230,0,8,UE2013
o00407-0255000630786.bu,o00407-0255000630786.bu,189,136,4,6,UE2020
o00407-0255000320849.bu,o00407-0255000320849.bu,176,123,4,11,UE2009
o00407-0235600170073.bu,o00407-0235600170073.bu,142,138,2,5,UE2011
o00407-0241000030027.bu,o00407-0241000030027.bu,153,126,4,5,UE2010
o00407-0269000040239.bu,o00407-0269000040239.bu,35,203,2,7,UE2011
o00407-0233000100060.bu,o00407-0233000100060.bu,46,217,1,17,UE2015
o00407-0279800380009.bu,o00407-0279800380009.bu,79,105,1,2,UE2015
o00407-0283600190018.bu,o00407-0283600190018.bu,13,166,0,1,UE2015
o00407-0255000620549.bu,o00407-0255000620549.bu,228,119,3,13,UE2020
o00407-0255000400485.bu,o00407-0255000400485.bu,224,110,5,9,UE2020
o00407-0255000010706.bu,o00407-0255000010706.bu,168,89,5,14,UE2009
o00407-9847700360079.bu,o00407-9847700360079.bu,101,155,4,15,UE2010
o00407-0255000320701.bu,o00407-0255000320701.bu,210,130,3,8,UE2020
