boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-1385400270004.bu,o00407-1385400270004.bu,37,157,2,6,UE2009
o00407-1389700800434.bu,o00407-1389700800434.bu,108,173,5,6,UE2020
o00407-1349800700015.bu,o00407-1349800700015.bu,51,168,3,2,UE2010
o00407-1533400520114.bu,o00407-1533400520114.bu,92,158,3,4,UE2009
o00407-1537700090097.bu,o00407-1537700090097.bu,30,142,1,2,UE2013
o00407-1389701120573.bu,o00407-1389701120573.bu,125,174,6,10,UE2020
o00407-1455900040600.bu,o00407-1455900040600.bu,96,159,4,5,UE2020
o00407-1549000360262.bu,o00407-1549000360262.bu,91,182,2,10,UE2020
o00407-1389700010821.bu,o00407-1389700010821.bu,129,209,5,10,UE2020
o00407-1389700030476.bu,o00407-1389700030476.bu,160,158,5,7,UE2020
o00407-1447800280333.bu,o00407-1447800280333.bu,51,235,3,4,UE2010
o00407-1499000790198.bu,o00407-1499000790198.bu,33,179,5,9,UE2015
o00407-1585701220141.bu,o00407-1585701220141.bu,63,225,4,11,UE2020
o00407-1389700950218.bu,o00407-1389700950218.bu,112,200,3,5,UE2020
o00407-1303000300213.bu,o00407-1303000300213.bu,74,168,1,1,UE2010
o00407-1567900190121.bu,o00407-1567900190121.bu,46,157,2,4,UE2015
o00407-1389701150106.bu,o00407-1389701150106.bu,110,145,0,7,UE2020
o00407-1595400980130.bu,o00407-1595400980130.bu,85,181,0,1,UE2011
o00407-1351000320159.bu,o00407-1351000320159.bu,7,78,0,4,UE2010
o00407-1559801210110.bu,o00407-1559801210110.bu,72,175,5,7,UE2011
o00407-1489300990026.bu,o00407-1489300990026.bu,32,126,4,8,UE2015
o00407-1319600660300.bu,o00407-1319600660300.bu,117,161,2,5,UE2020
o00407-1346300060219.bu,o00407-1346300060219.bu,31,170,2,4,UE2015
o00407-1307201010010.bu,o00407-1307201010010.bu,37,172,4,2,UE2015
o00407-1355200330427.bu,o00407-1355200330427.bu,58,205,6,2,UE2020
o00407-1571700970050.bu,o00407-1571700970050.bu,83,175,4,5,UE2020
o00407-1322600880144.bu,o00407-1322600880144.bu,109,144,2,3,UE2020
o00407-1559800240228.bu,o00407-1559800240228.bu,64,177,1,14,UE2009
o00407-1453200290155.bu,o00407-1453200290155.bu,76,210,8,1,UE2009
o00407-1501600090012.bu,o00407-1501600090012.bu,37,188,1,6,UE2013
