boletim,boletim,bolso,lula,branco,nulo,tipo_urna
o00407-9589300850117.bu,o00407-9589300850117.bu,62,90,2,4,UE2015
o00407-9301700080014.bu,o00407-9301700080014.bu,159,140,0,10,UE2010
o00407-9373401460245.bu,o00407-9373401460245.bu,159,80,3,7,UE2020
o00407-9324600850023.bu,o00407-9324600850023.bu,101,115,1,3,UE2015
o00407-9445500190583.bu,o00407-9445500190583.bu,109,130,1,4,UE2010
o00407-9263000740239.bu,o00407-9263000740239.bu,150,91,2,3,UE2010
o00407-9227401190018.bu,o00407-9227401190018.bu,101,75,2,6,UE2020
o00407-9579600320087.bu,o00407-9579600320087.bu,133,113,3,8,UE2010
o00407-9445500190299.bu,o00407-9445500190299.bu,174,133,3,11,UE2010
o00407-9301700080070.bu,o00407-9301700080070.bu,121,177,7,7,UE2010
o00407-9363701250005.bu,o00407-9363701250005.bu,97,81,1,3,UE2015
o00407-9373401470323.bu,o00407-9373401470323.bu,137,87,2,3,UE2020
o00407-9677600240008.bu,o00407-9677600240008.bu,171,95,1,4,UE2020
o00407-9531100540103.bu,o00407-9531100540103.bu,112,76,1,5,UE2011
o00407-9329700850014.bu,o00407-9329700850014.bu,80,102,3,6,UE2015
o00407-9275400950052.bu,o00407-9275400950052.bu,151,79,1,0,UE2013
o00407-9373401470033.bu,o00407-9373401470033.bu,208,100,2,8,UE2020
o00407-9571001400321.bu,o00407-9571001400321.bu,209,91,3,6,UE2009
o00407-9361000110012.bu,o00407-9361000110012.bu,146,107,6,8,UE2010
o00407-9221501410151.bu,o00407-9221501410151.bu,188,96,4,10,UE2020
o00407-9309201050086.bu,o00407-9309201050086.bu,60,201,2,10,UE2015
o00407-9334300280128.bu,o00407-9334300280128.bu,171,148,3,8,UE2020
o00407-9367000030596.bu,o00407-9367000030596.bu,188,44,4,6,UE2020
o00407-9373401270174.bu,o00407-9373401270174.bu,160,104,4,3,UE2020
o00407-9221500030653.bu,o00407-9221500030653.bu,149,46,1,2,UE2020
o00407-9301700080031.bu,o00407-9301700080031.bu,208,129,2,10,UE2010
o00407-9342401240077.bu,o00407-9342401240077.bu,137,100,0,5,UE2010
o00407-9589300850073.bu,o00407-9589300850073.bu,131,176,1,4,UE2015
o00407-9459500210143.bu,o00407-9459500210143.bu,133,141,2,4,UE2009
o00407-9221501440219.bu,o00407-9221501440219.bu,233,67,2,10,UE2020
o00407-9221501440013.bu,o00407-9221501440013.bu,97,37,0,5,UE2020
o00407-9477301100014.bu,o00407-9477301100014.bu,136,104,1,2,UE2015
o00407-9373401360567.bu,o00407-9373401360567.bu,136,109,5,11,UE2020
o00407-9425000160321.bu,o00407-9425000160321.bu,276,78,5,6,UE2010
o00407-9280001280019.bu,o00407-9280001280019.bu,112,113,1,4,UE2009
o00407-9509501310006.bu,o00407-9509501310006.bu,161,109,5,9,UE2015
o00407-9545100270019.bu,o00407-9545100270019.bu,172,76,2,10,UE2010
o00407-9677600240115.bu,o00407-9677600240115.bu,178,111,2,5,UE2020
o00407-9264900390026.bu,o00407-9264900390026.bu,146,161,2,4,UE2015
o00407-9373401360404.bu,o00407-9373401360404.bu,182,94,2,7,UE2020
o00407-9549400450101.bu,o00407-9549400450101.bu,95,141,2,7,UE2010
o00407-9599000800039.bu,o00407-9599000800039.bu,178,63,1,9,UE2011
o00407-9373401470296.bu,o00407-9373401470296.bu,192,113,2,8,UE2020
o00407-9373400020193.bu,o00407-9373400020193.bu,189,90,0,9,UE2020
o00407-9443901410304.bu,o00407-9443901410304.bu,143,132,5,5,UE2020
o00407-9373401270002.bu,o00407-9373401270002.bu,201,119,2,8,UE2020
o00407-9221500030180.bu,o00407-9221500030180.bu,122,57,3,7,UE2020
o00407-9399800530139.bu,o00407-9399800530139.bu,122,78,3,3,UE2013
o00407-9373401360418.bu,o00407-9373401360418.bu,147,85,3,9,UE2020
o00407-9651200940126.bu,o00407-9651200940126.bu,103,76,1,1,UE2015
o00407-9399800530028.bu,o00407-9399800530028.bu,148,60,1,1,UE2013
o00407-9223100080279.bu,o00407-9223100080279.bu,124,148,4,11,UE2010
o00407-9334300280152.bu,o00407-9334300280152.bu,126,163,1,2,UE2020
o00407-9609100310016.bu,o00407-9609100310016.bu,161,99,4,6,UE2020
o00407-9216900770136.bu,o00407-9216900770136.bu,163,108,3,4,UE2015
o00407-9373401350097.bu,o00407-9373401350097.bu,175,145,5,5,UE2020
o00407-9221501440060.bu,o00407-9221501440060.bu,203,67,3,8,UE2020
o00407-9383100470063.bu,o00407-9383100470063.bu,68,128,3,8,UE2015
o00407-9373400010027.bu,o00407-9373400010027.bu,121,69,4,11,UE2020
o00407-9543500260036.bu,o00407-9543500260036.bu,103,111,5,9,UE2015
o00407-9489700410003.bu,o00407-9489700410003.bu,139,139,1,9,UE2015
o00407-9332700040065.bu,o00407-9332700040065.bu,128,135,4,7,UE2020
o00407-9373401350358.bu,o00407-9373401350358.bu,186,121,2,10,UE2020
o00407-9373401340462.bu,o00407-9373401340462.bu,199,115,1,6,UE2020
o00407-9330000330028.bu,o00407-9330000330028.bu,133,121,6,5,UE2020
o00407-9209600450135.bu,o00407-9209600450135.bu,76,78,0,3,UE2010
o00407-9217700530090.bu,o00407-9217700530090.bu,88,88,1,6,UE2013
o00407-9373401470102.bu,o00407-9373401470102.bu,174,105,7,12,UE2020
o00407-9573700760065.bu,o00407-9573700760065.bu,161,77,0,3,UE2015
o00407-9320301280111.bu,o00407-9320301280111.bu,55,101,2,1,UE2009
o00407-9373400010085.bu,o00407-9373400010085.bu,143,90,2,6,UE2020
o00407-9334300280011.bu,o00407-9334300280011.bu,153,172,3,1,UE2020
o00407-9205300870018.bu,o00407-9205300870018.bu,146,58,3,2,UE2020
o00407-9599000800004.bu,o00407-9599000800004.bu,291,73,3,8,UE2011
o00407-9373401270222.bu,o00407-9373401270222.bu,188,93,2,4,UE2020
o00407-9515000630075.bu,o00407-9515000630075.bu,228,92,0,5,UE2011
o00407-9425000160346.bu,o00407-9425000160346.bu,86,73,1,6,UE2010
o00407-9373401460218.bu,o00407-9373401460218.bu,172,150,3,12,UE2020
o00407-9221501440137.bu,o00407-9221501440137.bu,170,108,4,7,UE2020
o00407-9371800740031.bu,o00407-9371800740031.bu,219,84,3,5,UE2010
o00407-9227401190248.bu,o00407-9227401190248.bu,151,134,2,6,UE2020
o00407-9221500030674.bu,o00407-9221500030674.bu,191,83,3,8,UE2020
o00407-9305000990001.bu,o00407-9305000990001.bu,52,109,4,5,UE2015
o00407-9270300400152.bu,o00407-9270300400152.bu,189,134,2,8,UE2020
o00407-9373401270591.bu,o00407-9373401270591.bu,149,91,4,3,UE2020
o00407-9221500030644.bu,o00407-9221500030644.bu,138,62,5,5,UE2020
o00407-9571000300297.bu,o00407-9571000300297.bu,142,127,1,5,UE2009
o00407-9595800440122.bu,o00407-9595800440122.bu,153,140,5,3,UE2010
o00407-9373401270255.bu,o00407-9373401270255.bu,183,98,2,1,UE2020
o00407-9373401350048.bu,o00407-9373401350048.bu,113,87,3,10,UE2020
o00407-9270300400022.bu,o00407-9270300400022.bu,149,135,5,8,UE2020
o00407-9221501440114.bu,o00407-9221501440114.bu,199,104,4,8,UE2020
o00407-9433100180087.bu,o00407-9433100180087.bu,123,115,1,4,UE2009
o00407-9373401460344.bu,o00407-9373401460344.bu,171,126,1,9,UE2020
o00407-9270300400187.bu,o00407-9270300400187.bu,160,131,6,8,UE2020
o00407-9373401340079.bu,o00407-9373401340079.bu,160,56,3,3,UE2020
o00407-9373400010363.bu,o00407-9373400010363.bu,170,104,3,5,UE2020
o00407-9336000560059.bu,o00407-9336000560059.bu,178,114,2,4,UE2009
o00407-9571000300244.bu,o00407-9571000300244.bu,156,70,3,2,UE2009
o00407-9549400450002.bu,o00407-9549400450002.bu,122,99,1,5,UE2010
o00407-9623700080181.bu,o00407-9623700080181.bu,109,103,1,3,UE2010
o00407-9373400010054.bu,o00407-9373400010054.bu,112,76,5,6,UE2020
o00407-9503600270116.bu,o00407-9503600270116.bu,138,75,4,5,UE2010
o00407-9221501440118.bu,o00407-9221501440118.bu,250,64,3,11,UE2020
o00407-9373400010113.bu,o00407-9373400010113.bu,168,94,1,7,UE2020
o00407-9433100180097.bu,o00407-9433100180097.bu,137,65,2,5,UE2009
o00407-9221501410197.bu,o00407-9221501410197.bu,219,85,4,8,UE2020
o00407-9487000540011.bu,o00407-9487000540011.bu,164,136,5,5,UE2011
o00407-9367000030591.bu,o00407-9367000030591.bu,140,55,3,0,UE2020
o00407-9205300870003.bu,o00407-9205300870003.bu,139,68,0,8,UE2020
o00407-9371800740004.bu,o00407-9371800740004.bu,139,140,4,10,UE2010
o00407-9227401190005.bu,o00407-9227401190005.bu,200,115,0,5,UE2020
o00407-9227401450276.bu,o00407-9227401450276.bu,112,74,6,3,UE2020
o00407-9334300280245.bu,o00407-9334300280245.bu,162,154,4,5,UE2020
o00407-9577000630043.bu,o00407-9577000630043.bu,132,102,1,2,UE2011
o00407-9350500740146.bu,o00407-9350500740146.bu,154,100,4,6,UE2010
o00407-9655500720056.bu,o00407-9655500720056.bu,119,117,1,8,UE2015
o00407-9543500260051.bu,o00407-9543500260051.bu,158,64,3,8,UE2015
o00407-9595800440167.bu,o00407-9595800440167.bu,130,139,7,6,UE2010
o00407-9571000300181.bu,o00407-9571000300181.bu,137,137,3,7,UE2009
o00407-9605900970068.bu,o00407-9605900970068.bu,116,125,3,2,UE2010
o00407-9595800440160.bu,o00407-9595800440160.bu,165,76,5,3,UE2010
o00407-9459500210093.bu,o00407-9459500210093.bu,144,153,2,7,UE2009
o00407-9371800740249.bu,o00407-9371800740249.bu,187,123,7,0,UE2010
o00407-9625300490049.bu,o00407-9625300490049.bu,131,113,2,6,UE2009
o00407-9334300280219.bu,o00407-9334300280219.bu,157,143,5,2,UE2020
o00407-9270300400003.bu,o00407-9270300400003.bu,166,146,4,3,UE2020
o00407-9445500190184.bu,o00407-9445500190184.bu,166,79,5,6,UE2010
o00407-9595800440113.bu,o00407-9595800440113.bu,140,127,1,3,UE2010
o00407-9270300400044.bu,o00407-9270300400044.bu,161,154,3,4,UE2020
o00407-9292400960051.bu,o00407-9292400960051.bu,209,97,3,5,UE2010
o00407-9332700040050.bu,o00407-9332700040050.bu,146,133,1,2,UE2020
o00407-9425000160142.bu,o00407-9425000160142.bu,124,95,4,4,UE2010
o00407-9655500720071.bu,o00407-9655500720071.bu,121,99,2,7,UE2015
o00407-9373401330055.bu,o00407-9373401330055.bu,196,109,3,8,UE2020
o00407-9221500030466.bu,o00407-9221500030466.bu,153,109,3,6,UE2020
o00407-9445500190088.bu,o00407-9445500190088.bu,101,46,3,4,UE2010
o00407-9403000150098.bu,o00407-9403000150098.bu,161,112,4,5,UE2013
o00407-9373401330281.bu,o00407-9373401330281.bu,230,96,2,9,UE2020
o00407-9375001010152.bu,o00407-9375001010152.bu,138,131,3,4,UE2009
o00407-9221501440035.bu,o00407-9221501440035.bu,182,53,4,7,UE2020
o00407-9227401320620.bu,o00407-9227401320620.bu,119,146,2,7,UE2020
o00407-9467601050066.bu,o00407-9467601050066.bu,72,112,4,1,UE2015
o00407-9625300490116.bu,o00407-9625300490116.bu,182,119,4,9,UE2009
o00407-9205300870071.bu,o00407-9205300870071.bu,143,109,3,3,UE2020
o00407-9221501440127.bu,o00407-9221501440127.bu,200,60,6,5,UE2020
o00407-9315700340117.bu,o00407-9315700340117.bu,238,74,1,3,UE2011
o00407-9289400070064.bu,o00407-9289400070064.bu,124,57,2,3,UE2010
o00407-9270300400060.bu,o00407-9270300400060.bu,175,140,3,9,UE2020
o00407-9433100180236.bu,o00407-9433100180236.bu,117,129,4,7,UE2009
o00407-9373400020463.bu,o00407-9373400020463.bu,135,73,1,4,UE2020
o00407-9325400360034.bu,o00407-9325400360034.bu,173,62,1,6,UE2010
o00407-9373400010274.bu,o00407-9373400010274.bu,125,54,3,3,UE2020
o00407-9373401330330.bu,o00407-9373401330330.bu,175,83,3,9,UE2020
o00407-9423400570009.bu,o00407-9423400570009.bu,111,104,2,1,UE2013
o00407-9373401350341.bu,o00407-9373401350341.bu,181,133,6,6,UE2020
o00407-9571001400289.bu,o00407-9571001400289.bu,157,102,4,6,UE2009
o00407-9459500210135.bu,o00407-9459500210135.bu,208,78,1,2,UE2009
o00407-9269001240034.bu,o00407-9269001240034.bu,205,97,6,7,UE2010
o00407-9647401300031.bu,o00407-9647401300031.bu,109,146,3,4,UE2015
o00407-9399800530048.bu,o00407-9399800530048.bu,168,106,0,4,UE2013
o00407-9535400390110.bu,o00407-9535400390110.bu,22,23,0,2,UE2015
o00407-9473000220070.bu,o00407-9473000220070.bu,196,106,3,4,UE2010
o00407-9445500190540.bu,o00407-9445500190540.bu,165,143,4,5,UE2010
o00407-9637700140094.bu,o00407-9637700140094.bu,112,103,5,0,UE2010
o00407-9581800660037.bu,o00407-9581800660037.bu,151,112,2,4,UE2009
o00407-9563000460114.bu,o00407-9563000460114.bu,149,136,2,6,UE2010
o00407-9221501440135.bu,o00407-9221501440135.bu,145,67,4,5,UE2020
o00407-9334300280279.bu,o00407-9334300280279.bu,55,39,2,1,UE2020
o00407-9445500190565.bu,o00407-9445500190565.bu,181,123,4,8,UE2010
o00407-9227401320476.bu,o00407-9227401320476.bu,185,103,3,5,UE2020
o00407-9625300490275.bu,o00407-9625300490275.bu,86,67,1,4,UE2009
o00407-9373400020492.bu,o00407-9373400020492.bu,187,106,3,6,UE2020
o00407-9221501410144.bu,o00407-9221501410144.bu,225,86,4,7,UE2020
o00407-9433100180061.bu,o00407-9433100180061.bu,159,58,1,6,UE2009
o00407-9227401450299.bu,o00407-9227401450299.bu,187,128,3,7,UE2020
o00407-9373400020100.bu,o00407-9373400020100.bu,179,78,4,4,UE2020
o00407-9314900770066.bu,o00407-9314900770066.bu,130,114,1,9,UE2015
o00407-9445500190200.bu,o00407-9445500190200.bu,170,82,4,8,UE2010
o00407-9445500190532.bu,o00407-9445500190532.bu,166,118,2,7,UE2010
o00407-9221501440217.bu,o00407-9221501440217.bu,202,89,8,4,UE2020
o00407-9373401340424.bu,o00407-9373401340424.bu,206,107,3,6,UE2020
o00407-9531100540099.bu,o00407-9531100540099.bu,108,71,6,3,UE2011
o00407-9263000740220.bu,o00407-9263000740220.bu,83,116,3,4,UE2010
o00407-9379300380097.bu,o00407-9379300380097.bu,125,126,4,4,UE2010
o00407-9221500030369.bu,o00407-9221500030369.bu,177,68,2,4,UE2020
o00407-9353000790015.bu,o00407-9353000790015.bu,156,92,0,4,UE2013
o00407-9625300490194.bu,o00407-9625300490194.bu,173,97,2,7,UE2009
o00407-9433100180255.bu,o00407-9433100180255.bu,113,128,0,13,UE2009
o00407-9233900350007.bu,o00407-9233900350007.bu,111,76,1,1,UE2013
o00407-9205300870010.bu,o00407-9205300870010.bu,171,95,2,10,UE2020
o00407-9373401340328.bu,o00407-9373401340328.bu,226,81,3,7,UE2020
o00407-9509501310043.bu,o00407-9509501310043.bu,152,68,4,3,UE2015
o00407-9399800530027.bu,o00407-9399800530027.bu,132,61,3,6,UE2013
o00407-9221500030475.bu,o00407-9221500030475.bu,189,111,1,7,UE2020
o00407-9383100470078.bu,o00407-9383100470078.bu,21,129,2,2,UE2015
o00407-9399800530062.bu,o00407-9399800530062.bu,130,80,0,3,UE2013
o00407-9373400010424.bu,o00407-9373400010424.bu,115,69,2,3,UE2020
o00407-9609100310034.bu,o00407-9609100310034.bu,150,97,2,4,UE2020
o00407-9445500190082.bu,o00407-9445500190082.bu,144,82,1,4,UE2010
o00407-9289400070119.bu,o00407-9289400070119.bu,152,81,1,2,UE2010
o00407-9485400630120.bu,o00407-9485400630120.bu,129,102,0,5,UE2011
o00407-9270300400129.bu,o00407-9270300400129.bu,182,118,5,7,UE2020
o00407-9565600720141.bu,o00407-9565600720141.bu,175,93,2,6,UE2015
o00407-9651200940100.bu,o00407-9651200940100.bu,125,170,2,8,UE2015
o00407-9373401470114.bu,o00407-9373401470114.bu,142,123,3,2,UE2020
o00407-9601600940016.bu,o00407-9601600940016.bu,123,112,0,3,UE2015
o00407-9371800740050.bu,o00407-9371800740050.bu,171,88,4,2,UE2010
o00407-9306800180105.bu,o00407-9306800180105.bu,145,121,2,6,UE2009
o00407-9387400150089.bu,o00407-9387400150089.bu,156,128,3,2,UE2013
o00407-9282700070041.bu,o00407-9282700070041.bu,133,85,2,6,UE2010
o00407-9647401300100.bu,o00407-9647401300100.bu,78,93,3,4,UE2015
o00407-9395500130085.bu,o00407-9395500130085.bu,148,66,4,7,UE2015
o00407-9447100250079.bu,o00407-9447100250079.bu,122,88,5,7,UE2010
o00407-9571000300214.bu,o00407-9571000300214.bu,204,80,1,6,UE2009
o00407-9653901100076.bu,o00407-9653901100076.bu,68,99,0,4,UE2015
o00407-9377700120005.bu,o00407-9377700120005.bu,101,117,2,3,UE2013
o00407-9373400010014.bu,o00407-9373400010014.bu,126,63,2,2,UE2020
o00407-9373401350099.bu,o00407-9373401350099.bu,183,124,5,5,UE2020
o00407-9227401450297.bu,o00407-9227401450297.bu,173,139,5,4,UE2020
o00407-9358001440241.bu,o00407-9358001440241.bu,176,103,2,5,UE2020
o00407-9373401360411.bu,o00407-9373401360411.bu,252,72,2,5,UE2020
o00407-9399800530025.bu,o00407-9399800530025.bu,139,67,1,5,UE2013
o00407-9373400020562.bu,o00407-9373400020562.bu,213,93,4,6,UE2020
o00407-9373401330280.bu,o00407-9373401330280.bu,232,85,5,9,UE2020
o00407-9401300790095.bu,o00407-9401300790095.bu,160,116,3,5,UE2013
o00407-9373400020140.bu,o00407-9373400020140.bu,121,79,2,2,UE2020
o00407-9561300290013.bu,o00407-9561300290013.bu,134,83,4,4,UE2015
o00407-9301700080223.bu,o00407-9301700080223.bu,120,139,6,9,UE2010
o00407-9373401330272.bu,o00407-9373401330272.bu,248,134,6,12,UE2020
o00407-9561300290012.bu,o00407-9561300290012.bu,129,85,4,10,UE2015
o00407-9278901250048.bu,o00407-9278901250048.bu,71,75,0,1,UE2015
o00407-9227401190317.bu,o00407-9227401190317.bu,139,153,6,9,UE2020
o00407-9669501100066.bu,o00407-9669501100066.bu,126,116,2,6,UE2015
o00407-9221501410038.bu,o00407-9221501410038.bu,234,75,0,5,UE2020
o00407-9221501440228.bu,o00407-9221501440228.bu,240,74,2,13,UE2020
o00407-9651200940095.bu,o00407-9651200940095.bu,116,109,0,0,UE2015
o00407-9373401360212.bu,o00407-9373401360212.bu,151,116,2,2,UE2020
o00407-9545100270026.bu,o00407-9545100270026.bu,129,91,2,4,UE2010
o00407-9645801280016.bu,o00407-9645801280016.bu,147,118,3,5,UE2009
o00407-9373401330133.bu,o00407-9373401330133.bu,181,63,3,2,UE2020
o00407-9577000630048.bu,o00407-9577000630048.bu,117,105,3,2,UE2011
o00407-9373400010262.bu,o00407-9373400010262.bu,126,54,3,2,UE2020
o00407-9471400790115.bu,o00407-9471400790115.bu,113,67,2,3,UE2013
o00407-9227401190168.bu,o00407-9227401190168.bu,163,139,4,10,UE2020
o00407-9675000060036.bu,o00407-9675000060036.bu,183,150,6,7,UE2013
o00407-9221501410009.bu,o00407-9221501410009.bu,187,78,2,8,UE2020
o00407-9391200390030.bu,o00407-9391200390030.bu,130,139,3,5,UE2015
o00407-9227401320408.bu,o00407-9227401320408.bu,131,107,5,2,UE2020
o00407-9332700040142.bu,o00407-9332700040142.bu,159,99,2,3,UE2020
o00407-9373401270435.bu,o00407-9373401270435.bu,184,83,1,10,UE2020
o00407-9221500030581.bu,o00407-9221500030581.bu,218,59,3,9,UE2020
o00407-9373401350380.bu,o00407-9373401350380.bu,136,141,4,11,UE2020
o00407-9314900770044.bu,o00407-9314900770044.bu,121,124,6,1,UE2015
o00407-9571000300179.bu,o00407-9571000300179.bu,155,99,6,5,UE2009
o00407-9509501310014.bu,o00407-9509501310014.bu,143,85,5,6,UE2015
o00407-9221501410251.bu,o00407-9221501410251.bu,182,99,2,8,UE2020
o00407-9425000160067.bu,o00407-9425000160067.bu,167,108,1,11,UE2010
o00407-9661000340045.bu,o00407-9661000340045.bu,141,138,1,3,UE2011
o00407-9375001010155.bu,o00407-9375001010155.bu,149,108,3,2,UE2009
o00407-9677600240050.bu,o00407-9677600240050.bu,102,76,1,2,UE2020
o00407-9265700320020.bu,o00407-9265700320020.bu,136,113,2,7,UE2010
o00407-9227401450184.bu,o00407-9227401450184.bu,165,98,4,7,UE2020
o00407-9375001010119.bu,o00407-9375001010119.bu,127,115,4,3,UE2009
o00407-9221501440255.bu,o00407-9221501440255.bu,209,41,2,8,UE2020
o00407-9373401360124.bu,o00407-9373401360124.bu,191,103,4,11,UE2020
o00407-9425000160051.bu,o00407-9425000160051.bu,196,93,3,5,UE2010
o00407-9535400390048.bu,o00407-9535400390048.bu,70,68,1,0,UE2015
o00407-9325400360038.bu,o00407-9325400360038.bu,163,123,3,2,UE2010
o00407-9595800440021.bu,o00407-9595800440021.bu,110,99,2,2,UE2010
o00407-9571000300036.bu,o00407-9571000300036.bu,163,65,4,0,UE2009
o00407-9373400010100.bu,o00407-9373400010100.bu,166,84,4,3,UE2020
o00407-9397100140039.bu,o00407-9397100140039.bu,106,114,3,4,UE2010
o00407-9501000790018.bu,o00407-9501000790018.bu,93,90,3,2,UE2013
o00407-9332700040038.bu,o00407-9332700040038.bu,129,88,2,4,UE2020
o00407-9337800130072.bu,o00407-9337800130072.bu,126,107,8,12,UE2015
o00407-9227401450113.bu,o00407-9227401450113.bu,155,134,7,14,UE2020
o00407-9227401190009.bu,o00407-9227401190009.bu,180,121,4,10,UE2020
o00407-9330000330251.bu,o00407-9330000330251.bu,134,144,4,2,UE2020
o00407-9373401340529.bu,o00407-9373401340529.bu,187,92,2,7,UE2020
o00407-9395500130130.bu,o00407-9395500130130.bu,160,124,4,8,UE2015
o00407-9325400360013.bu,o00407-9325400360013.bu,184,80,3,0,UE2010
o00407-9419600770067.bu,o00407-9419600770067.bu,144,107,3,4,UE2015
o00407-9487000540053.bu,o00407-9487000540053.bu,152,115,2,7,UE2011
o00407-9373401270441.bu,o00407-9373401270441.bu,153,95,1,7,UE2020
o00407-9371800740049.bu,o00407-9371800740049.bu,190,64,1,4,UE2010
o00407-9221500030183.bu,o00407-9221500030183.bu,178,60,4,8,UE2020
o00407-9373401270561.bu,o00407-9373401270561.bu,194,92,2,9,UE2020
o00407-9373401360288.bu,o00407-9373401360288.bu,174,123,5,5,UE2020
o00407-9373401330284.bu,o00407-9373401330284.bu,220,86,8,6,UE2020
o00407-9307600720036.bu,o00407-9307600720036.bu,161,104,1,6,UE2015
o00407-9373401340544.bu,o00407-9373401340544.bu,147,117,0,7,UE2020
o00407-9373401360385.bu,o00407-9373401360385.bu,183,84,6,9,UE2020
o00407-9471400790105.bu,o00407-9471400790105.bu,167,125,1,4,UE2013
o00407-9373401270197.bu,o00407-9373401270197.bu,173,85,3,9,UE2020
o00407-9571000300155.bu,o00407-9571000300155.bu,79,90,1,3,UE2009
o00407-9236301400093.bu,o00407-9236301400093.bu,185,100,3,6,UE2009
o00407-9373401340518.bu,o00407-9373401340518.bu,185,111,3,4,UE2020
o00407-9595800440067.bu,o00407-9595800440067.bu,159,95,4,5,UE2010
o00407-9653901100129.bu,o00407-9653901100129.bu,100,102,1,3,UE2015
o00407-9433100180233.bu,o00407-9433100180233.bu,161,72,1,4,UE2009
o00407-9377700120130.bu,o00407-9377700120130.bu,111,136,1,7,UE2013
o00407-9227401450086.bu,o00407-9227401450086.bu,173,128,2,18,UE2020
o00407-9287800060067.bu,o00407-9287800060067.bu,133,93,3,10,UE2013
o00407-9389001320603.bu,o00407-9389001320603.bu,119,113,1,8,UE2020
o00407-9330000330131.bu,o00407-9330000330131.bu,139,100,4,3,UE2020
o00407-9330000330197.bu,o00407-9330000330197.bu,132,114,5,6,UE2020
o00407-9335101230075.bu,o00407-9335101230075.bu,146,97,4,8,UE2015
o00407-9625300490094.bu,o00407-9625300490094.bu,182,112,4,5,UE2009
o00407-9425000160304.bu,o00407-9425000160304.bu,184,97,3,8,UE2010
o00407-9509501310098.bu,o00407-9509501310098.bu,146,131,8,4,UE2015
o00407-9571000300040.bu,o00407-9571000300040.bu,235,61,0,2,UE2009
o00407-9633400500155.bu,o00407-9633400500155.bu,161,132,0,5,UE2015
o00407-9605900970032.bu,o00407-9605900970032.bu,105,121,1,3,UE2010
o00407-9285101060085.bu,o00407-9285101060085.bu,168,114,5,9,UE2010
o00407-9637700140093.bu,o00407-9637700140093.bu,117,107,2,5,UE2010
o00407-9371800740097.bu,o00407-9371800740097.bu,140,170,5,6,UE2010
o00407-9303301010100.bu,o00407-9303301010100.bu,88,165,0,11,UE2009
o00407-9403000150023.bu,o00407-9403000150023.bu,141,120,3,6,UE2013
o00407-9647401300075.bu,o00407-9647401300075.bu,125,88,1,2,UE2015
o00407-9288600260166.bu,o00407-9288600260166.bu,81,74,6,7,UE2015
o00407-9373400010417.bu,o00407-9373400010417.bu,155,109,2,4,UE2020
o00407-9373401350113.bu,o00407-9373401350113.bu,186,140,3,10,UE2020
o00407-9677600240076.bu,o00407-9677600240076.bu,149,103,9,5,UE2020
o00407-9227401190162.bu,o00407-9227401190162.bu,185,130,9,7,UE2020
o00407-9419600770035.bu,o00407-9419600770035.bu,110,95,2,3,UE2015
o00407-9334300280087.bu,o00407-9334300280087.bu,139,167,7,3,UE2020
o00407-9282700070043.bu,o00407-9282700070043.bu,166,120,3,9,UE2010
o00407-9625300490184.bu,o00407-9625300490184.bu,184,128,4,2,UE2009
o00407-9227401320518.bu,o00407-9227401320518.bu,179,131,6,8,UE2020
o00407-9497800540042.bu,o00407-9497800540042.bu,186,125,2,6,UE2011
o00407-9325400360058.bu,o00407-9325400360058.bu,214,56,4,2,UE2010
o00407-9373401360016.bu,o00407-9373401360016.bu,188,97,7,6,UE2020
o00407-9332700040162.bu,o00407-9332700040162.bu,147,160,5,7,UE2020
o00407-9227401190181.bu,o00407-9227401190181.bu,166,99,2,9,UE2020
o00407-9203700050036.bu,o00407-9203700050036.bu,145,101,1,5,UE2010
o00407-9221500030665.bu,o00407-9221500030665.bu,154,51,0,3,UE2020
o00407-9633400500094.bu,o00407-9633400500094.bu,97,141,1,4,UE2015
o00407-9655500720055.bu,o00407-9655500720055.bu,98,96,3,1,UE2015
o00407-9581800660102.bu,o00407-9581800660102.bu,169,79,2,4,UE2009
o00407-9369600080272.bu,o00407-9369600080272.bu,124,162,3,5,UE2010
o00407-9301700080053.bu,o00407-9301700080053.bu,153,144,2,8,UE2010
o00407-9334300280145.bu,o00407-9334300280145.bu,159,155,4,4,UE2020
o00407-9433100180040.bu,o00407-9433100180040.bu,118,50,2,1,UE2009
o00407-9302500420068.bu,o00407-9302500420068.bu,145,123,3,5,UE2020
o00407-9625300490062.bu,o00407-9625300490062.bu,131,146,1,0,UE2009
o00407-9227401320536.bu,o00407-9227401320536.bu,184,106,1,5,UE2020
o00407-9475700150124.bu,o00407-9475700150124.bu,115,174,2,5,UE2013
o00407-9645801280074.bu,o00407-9645801280074.bu,156,117,3,3,UE2009
o00407-9297501050069.bu,o00407-9297501050069.bu,149,153,3,6,UE2015
o00407-9221500030076.bu,o00407-9221500030076.bu,161,69,1,8,UE2020
o00407-9459500210141.bu,o00407-9459500210141.bu,155,123,7,15,UE2009
o00407-9330000330161.bu,o00407-9330000330161.bu,170,142,1,4,UE2020
o00407-9221500030686.bu,o00407-9221500030686.bu,117,87,2,5,UE2020
o00407-9445500190068.bu,o00407-9445500190068.bu,219,109,3,5,UE2010
o00407-9455200970078.bu,o00407-9455200970078.bu,139,137,4,7,UE2010
o00407-9221501440056.bu,o00407-9221501440056.bu,243,70,3,6,UE2020
o00407-9633400500100.bu,o00407-9633400500100.bu,111,126,1,5,UE2015
